Gene,SetType,DiseaseType
344561,drug,Syndrome4
350383,drug,Syndrome4
387129,drug,Syndrome4
728458,drug,Syndrome4
729230,drug,Syndrome4
100996758,drug,Syndrome4
19,drug,Syndrome4
10599,drug,Syndrome4
64240,drug,Syndrome4
64241,drug,Syndrome4
7011,drug,Syndrome4
9520,drug,Syndrome4
25803,drug,Syndrome4
3559,drug,Syndrome4
4088,drug,Syndrome4
4092,drug,Syndrome4
9516,drug,Syndrome4
7306,drug,Syndrome4
5602,drug,Syndrome4
994,drug,Syndrome4
6389,drug,Syndrome4
8604,drug,Syndrome4
5009,drug,Syndrome4
10165,drug,Syndrome4
1158,drug,Syndrome4
189,drug,Syndrome4
2747,drug,Syndrome4
122622,drug,Syndrome4
383,drug,Syndrome4
5228,drug,Syndrome4
15,drug,Syndrome4
23,drug,Syndrome4
47,drug,Syndrome4
48,drug,Syndrome4
50,drug,Syndrome4
90,drug,Syndrome4
118,drug,Syndrome4
119,drug,Syndrome4
120,drug,Syndrome4
132,drug,Syndrome4
158,drug,Syndrome4
159,drug,Syndrome4
217,drug,Syndrome4
218,drug,Syndrome4
219,drug,Syndrome4
220,drug,Syndrome4
222,drug,Syndrome4
223,drug,Syndrome4
224,drug,Syndrome4
268,drug,Syndrome4
276,drug,Syndrome4
279,drug,Syndrome4
280,drug,Syndrome4
283,drug,Syndrome4
350,drug,Syndrome4
353,drug,Syndrome4
375,drug,Syndrome4
382,drug,Syndrome4
396,drug,Syndrome4
432,drug,Syndrome4
462,drug,Syndrome4
501,drug,Syndrome4
525,drug,Syndrome4
526,drug,Syndrome4
538,drug,Syndrome4
540,drug,Syndrome4
567,drug,Syndrome4
586,drug,Syndrome4
587,drug,Syndrome4
597,drug,Syndrome4
599,drug,Syndrome4
633,drug,Syndrome4
650,drug,Syndrome4
651,drug,Syndrome4
652,drug,Syndrome4
653,drug,Syndrome4
654,drug,Syndrome4
655,drug,Syndrome4
656,drug,Syndrome4
666,drug,Syndrome4
722,drug,Syndrome4
725,drug,Syndrome4
733,drug,Syndrome4
790,drug,Syndrome4
873,drug,Syndrome4
912,drug,Syndrome4
913,drug,Syndrome4
969,drug,Syndrome4
971,drug,Syndrome4
974,drug,Syndrome4
1033,drug,Syndrome4
1109,drug,Syndrome4
1116,drug,Syndrome4
1117,drug,Syndrome4
1118,drug,Syndrome4
1163,drug,Syndrome4
1164,drug,Syndrome4
1267,drug,Syndrome4
1356,drug,Syndrome4
1357,drug,Syndrome4
1358,drug,Syndrome4
1359,drug,Syndrome4
1360,drug,Syndrome4
1361,drug,Syndrome4
1371,drug,Syndrome4
1379,drug,Syndrome4
1400,drug,Syndrome4
1428,drug,Syndrome4
1431,drug,Syndrome4
1487,drug,Syndrome4
1488,drug,Syndrome4
1514,drug,Syndrome4
1595,drug,Syndrome4
1604,drug,Syndrome4
1636,drug,Syndrome4
1666,drug,Syndrome4
1787,drug,Syndrome4
1807,drug,Syndrome4
1808,drug,Syndrome4
1809,drug,Syndrome4
1841,drug,Syndrome4
1844,drug,Syndrome4
1845,drug,Syndrome4
1846,drug,Syndrome4
1847,drug,Syndrome4
1848,drug,Syndrome4
1849,drug,Syndrome4
1850,drug,Syndrome4
1852,drug,Syndrome4
1879,drug,Syndrome4
1889,drug,Syndrome4
1937,drug,Syndrome4
2011,drug,Syndrome4
2023,drug,Syndrome4
2026,drug,Syndrome4
2027,drug,Syndrome4
2203,drug,Syndrome4
2205,drug,Syndrome4
2224,drug,Syndrome4
2230,drug,Syndrome4
2263,drug,Syndrome4
2271,drug,Syndrome4
2281,drug,Syndrome4
2588,drug,Syndrome4
2618,drug,Syndrome4
2653,drug,Syndrome4
2657,drug,Syndrome4
2660,drug,Syndrome4
2661,drug,Syndrome4
2673,drug,Syndrome4
2770,drug,Syndrome4
2773,drug,Syndrome4
2923,drug,Syndrome4
2953,drug,Syndrome4
2954,drug,Syndrome4
3067,drug,Syndrome4
3155,drug,Syndrome4
3248,drug,Syndrome4
3290,drug,Syndrome4
3292,drug,Syndrome4
3417,drug,Syndrome4
3418,drug,Syndrome4
3419,drug,Syndrome4
3420,drug,Syndrome4
3421,drug,Syndrome4
3614,drug,Syndrome4
3615,drug,Syndrome4
3623,drug,Syndrome4
3624,drug,Syndrome4
3625,drug,Syndrome4
3626,drug,Syndrome4
3658,drug,Syndrome4
3704,drug,Syndrome4
3792,drug,Syndrome4
3820,drug,Syndrome4
3824,drug,Syndrome4
3836,drug,Syndrome4
3838,drug,Syndrome4
3839,drug,Syndrome4
3841,drug,Syndrome4
3845,drug,Syndrome4
3939,drug,Syndrome4
3945,drug,Syndrome4
3948,drug,Syndrome4
4068,drug,Syndrome4
4139,drug,Syndrome4
4140,drug,Syndrome4
4190,drug,Syndrome4
4191,drug,Syndrome4
4194,drug,Syndrome4
4282,drug,Syndrome4
4311,drug,Syndrome4
4598,drug,Syndrome4
4638,drug,Syndrome4
4668,drug,Syndrome4
4669,drug,Syndrome4
4688,drug,Syndrome4
4809,drug,Syndrome4
4830,drug,Syndrome4
4831,drug,Syndrome4
4832,drug,Syndrome4
4833,drug,Syndrome4
4838,drug,Syndrome4
4907,drug,Syndrome4
4973,drug,Syndrome4
5016,drug,Syndrome4
5034,drug,Syndrome4
5036,drug,Syndrome4
5045,drug,Syndrome4
5052,drug,Syndrome4
5068,drug,Syndrome4
5104,drug,Syndrome4
5122,drug,Syndrome4
5125,drug,Syndrome4
5126,drug,Syndrome4
5184,drug,Syndrome4
5223,drug,Syndrome4
5226,drug,Syndrome4
5251,drug,Syndrome4
5265,drug,Syndrome4
5300,drug,Syndrome4
5313,drug,Syndrome4
5372,drug,Syndrome4
5373,drug,Syndrome4
5375,drug,Syndrome4
5470,drug,Syndrome4
5475,drug,Syndrome4
5494,drug,Syndrome4
5515,drug,Syndrome4
5516,drug,Syndrome4
5530,drug,Syndrome4
5531,drug,Syndrome4
5532,drug,Syndrome4
5533,drug,Syndrome4
5536,drug,Syndrome4
5553,drug,Syndrome4
5557,drug,Syndrome4
5562,drug,Syndrome4
5563,drug,Syndrome4
5564,drug,Syndrome4
5565,drug,Syndrome4
5571,drug,Syndrome4
5625,drug,Syndrome4
5768,drug,Syndrome4
5789,drug,Syndrome4
5793,drug,Syndrome4
5889,drug,Syndrome4
5892,drug,Syndrome4
5915,drug,Syndrome4
5967,drug,Syndrome4
5968,drug,Syndrome4
5996,drug,Syndrome4
5997,drug,Syndrome4
5998,drug,Syndrome4
5999,drug,Syndrome4
6000,drug,Syndrome4
6001,drug,Syndrome4
6002,drug,Syndrome4
6003,drug,Syndrome4
6004,drug,Syndrome4
6035,drug,Syndrome4
6037,drug,Syndrome4
6050,drug,Syndrome4
6124,drug,Syndrome4
6130,drug,Syndrome4
6206,drug,Syndrome4
6233,drug,Syndrome4
6241,drug,Syndrome4
6279,drug,Syndrome4
6280,drug,Syndrome4
6283,drug,Syndrome4
6303,drug,Syndrome4
6320,drug,Syndrome4
6390,drug,Syndrome4
6391,drug,Syndrome4
6405,drug,Syndrome4
6451,drug,Syndrome4
6470,drug,Syndrome4
6472,drug,Syndrome4
6561,drug,Syndrome4
6576,drug,Syndrome4
6628,drug,Syndrome4
6634,drug,Syndrome4
6718,drug,Syndrome4
6734,drug,Syndrome4
6780,drug,Syndrome4
6815,drug,Syndrome4
6868,drug,Syndrome4
6888,drug,Syndrome4
7001,drug,Syndrome4
7042,drug,Syndrome4
7043,drug,Syndrome4
7044,drug,Syndrome4
7145,drug,Syndrome4
7162,drug,Syndrome4
7174,drug,Syndrome4
7264,drug,Syndrome4
7273,drug,Syndrome4
7317,drug,Syndrome4
7318,drug,Syndrome4
7371,drug,Syndrome4
7372,drug,Syndrome4
7374,drug,Syndrome4
7407,drug,Syndrome4
7511,drug,Syndrome4
7512,drug,Syndrome4
7533,drug,Syndrome4
7784,drug,Syndrome4
7881,drug,Syndrome4
7915,drug,Syndrome4
7919,drug,Syndrome4
7923,drug,Syndrome4
7957,drug,Syndrome4
7978,drug,Syndrome4
8200,drug,Syndrome4
8226,drug,Syndrome4
8312,drug,Syndrome4
8313,drug,Syndrome4
8382,drug,Syndrome4
8482,drug,Syndrome4
8490,drug,Syndrome4
8514,drug,Syndrome4
8555,drug,Syndrome4
8556,drug,Syndrome4
8565,drug,Syndrome4
8574,drug,Syndrome4
8601,drug,Syndrome4
8634,drug,Syndrome4
8654,drug,Syndrome4
8659,drug,Syndrome4
8720,drug,Syndrome4
8729,drug,Syndrome4
8786,drug,Syndrome4
8787,drug,Syndrome4
8789,drug,Syndrome4
8813,drug,Syndrome4
8833,drug,Syndrome4
8854,drug,Syndrome4
8883,drug,Syndrome4
9024,drug,Syndrome4
9037,drug,Syndrome4
9039,drug,Syndrome4
9058,drug,Syndrome4
9060,drug,Syndrome4
9061,drug,Syndrome4
9146,drug,Syndrome4
9159,drug,Syndrome4
9196,drug,Syndrome4
9210,drug,Syndrome4
9255,drug,Syndrome4
9265,drug,Syndrome4
9427,drug,Syndrome4
9453,drug,Syndrome4
9455,drug,Syndrome4
9456,drug,Syndrome4
9501,drug,Syndrome4
9563,drug,Syndrome4
9573,drug,Syndrome4
9576,drug,Syndrome4
9584,drug,Syndrome4
9601,drug,Syndrome4
9628,drug,Syndrome4
9698,drug,Syndrome4
9718,drug,Syndrome4
9723,drug,Syndrome4
9797,drug,Syndrome4
9836,drug,Syndrome4
9843,drug,Syndrome4
9937,drug,Syndrome4
9945,drug,Syndrome4
9955,drug,Syndrome4
9958,drug,Syndrome4
10007,drug,Syndrome4
10054,drug,Syndrome4
10055,drug,Syndrome4
10059,drug,Syndrome4
10061,drug,Syndrome4
10105,drug,Syndrome4
10125,drug,Syndrome4
10130,drug,Syndrome4
10143,drug,Syndrome4
10171,drug,Syndrome4
10190,drug,Syndrome4
10201,drug,Syndrome4
10202,drug,Syndrome4
10219,drug,Syndrome4
10220,drug,Syndrome4
10247,drug,Syndrome4
10287,drug,Syndrome4
10290,drug,Syndrome4
10327,drug,Syndrome4
10332,drug,Syndrome4
10371,drug,Syndrome4
10392,drug,Syndrome4
10394,drug,Syndrome4
10423,drug,Syndrome4
10468,drug,Syndrome4
10500,drug,Syndrome4
10505,drug,Syndrome4
10507,drug,Syndrome4
10509,drug,Syndrome4
10512,drug,Syndrome4
10533,drug,Syndrome4
10549,drug,Syndrome4
10557,drug,Syndrome4
10570,drug,Syndrome4
10606,drug,Syndrome4
10636,drug,Syndrome4
10637,drug,Syndrome4
10673,drug,Syndrome4
10840,drug,Syndrome4
10901,drug,Syndrome4
10914,drug,Syndrome4
10935,drug,Syndrome4
10954,drug,Syndrome4
10988,drug,Syndrome4
11157,drug,Syndrome4
11162,drug,Syndrome4
11221,drug,Syndrome4
11266,drug,Syndrome4
11315,drug,Syndrome4
11332,drug,Syndrome4
22875,drug,Syndrome4
22895,drug,Syndrome4
22914,drug,Syndrome4
22934,drug,Syndrome4
22977,drug,Syndrome4
22982,drug,Syndrome4
23057,drug,Syndrome4
23071,drug,Syndrome4
23173,drug,Syndrome4
23181,drug,Syndrome4
23234,drug,Syndrome4
23235,drug,Syndrome4
23287,drug,Syndrome4
23363,drug,Syndrome4
23369,drug,Syndrome4
23387,drug,Syndrome4
23576,drug,Syndrome4
23590,drug,Syndrome4
23592,drug,Syndrome4
23601,drug,Syndrome4
23623,drug,Syndrome4
23633,drug,Syndrome4
25796,drug,Syndrome4
25828,drug,Syndrome4
25974,drug,Syndrome4
25979,drug,Syndrome4
25996,drug,Syndrome4
26027,drug,Syndrome4
26063,drug,Syndrome4
26227,drug,Syndrome4
26253,drug,Syndrome4
26266,drug,Syndrome4
26575,drug,Syndrome4
26585,drug,Syndrome4
27044,drug,Syndrome4
27159,drug,Syndrome4
27232,drug,Syndrome4
27302,drug,Syndrome4
27304,drug,Syndrome4
27440,drug,Syndrome4
29103,drug,Syndrome4
29121,drug,Syndrome4
29922,drug,Syndrome4
29992,drug,Syndrome4
30835,drug,Syndrome4
50484,drug,Syndrome4
50489,drug,Syndrome4
50700,drug,Syndrome4
50856,drug,Syndrome4
51025,drug,Syndrome4
51061,drug,Syndrome4
51071,drug,Syndrome4
51073,drug,Syndrome4
51074,drug,Syndrome4
51109,drug,Syndrome4
51156,drug,Syndrome4
51170,drug,Syndrome4
51171,drug,Syndrome4
51200,drug,Syndrome4
51207,drug,Syndrome4
51266,drug,Syndrome4
51267,drug,Syndrome4
51314,drug,Syndrome4
51319,drug,Syndrome4
51321,drug,Syndrome4
51422,drug,Syndrome4
51451,drug,Syndrome4
51557,drug,Syndrome4
51573,drug,Syndrome4
51657,drug,Syndrome4
51692,drug,Syndrome4
51719,drug,Syndrome4
51750,drug,Syndrome4
53349,drug,Syndrome4
53632,drug,Syndrome4
53981,drug,Syndrome4
54431,drug,Syndrome4
54434,drug,Syndrome4
54437,drug,Syndrome4
54495,drug,Syndrome4
54496,drug,Syndrome4
54511,drug,Syndrome4
54675,drug,Syndrome4
54760,drug,Syndrome4
54829,drug,Syndrome4
54857,drug,Syndrome4
54890,drug,Syndrome4
54910,drug,Syndrome4
54935,drug,Syndrome4
54961,drug,Syndrome4
54973,drug,Syndrome4
54995,drug,Syndrome4
55120,drug,Syndrome4
55147,drug,Syndrome4
55192,drug,Syndrome4
55236,drug,Syndrome4
55240,drug,Syndrome4
55293,drug,Syndrome4
55312,drug,Syndrome4
55324,drug,Syndrome4
55556,drug,Syndrome4
55651,drug,Syndrome4
55756,drug,Syndrome4
55825,drug,Syndrome4
55937,drug,Syndrome4
56521,drug,Syndrome4
56896,drug,Syndrome4
56898,drug,Syndrome4
56903,drug,Syndrome4
56920,drug,Syndrome4
56940,drug,Syndrome4
57026,drug,Syndrome4
57094,drug,Syndrome4
57107,drug,Syndrome4
57494,drug,Syndrome4
57502,drug,Syndrome4
57544,drug,Syndrome4
57556,drug,Syndrome4
57593,drug,Syndrome4
57604,drug,Syndrome4
57609,drug,Syndrome4
57665,drug,Syndrome4
57715,drug,Syndrome4
57787,drug,Syndrome4
58190,drug,Syndrome4
58510,drug,Syndrome4
59272,drug,Syndrome4
59338,drug,Syndrome4
60491,drug,Syndrome4
60509,drug,Syndrome4
60678,drug,Syndrome4
63904,drug,Syndrome4
63929,drug,Syndrome4
64077,drug,Syndrome4
64080,drug,Syndrome4
64146,drug,Syndrome4
64174,drug,Syndrome4
64180,drug,Syndrome4
64215,drug,Syndrome4
64218,drug,Syndrome4
64388,drug,Syndrome4
64407,drug,Syndrome4
64421,drug,Syndrome4
64478,drug,Syndrome4
64577,drug,Syndrome4
64581,drug,Syndrome4
64641,drug,Syndrome4
64714,drug,Syndrome4
64759,drug,Syndrome4
64761,drug,Syndrome4
64768,drug,Syndrome4
64802,drug,Syndrome4
64841,drug,Syndrome4
64849,drug,Syndrome4
64858,drug,Syndrome4
64895,drug,Syndrome4
65990,drug,Syndrome4
78986,drug,Syndrome4
79068,drug,Syndrome4
79094,drug,Syndrome4
79133,drug,Syndrome4
79153,drug,Syndrome4
79178,drug,Syndrome4
79258,drug,Syndrome4
79370,drug,Syndrome4
79758,drug,Syndrome4
79876,drug,Syndrome4
79987,drug,Syndrome4
80031,drug,Syndrome4
80221,drug,Syndrome4
80824,drug,Syndrome4
81544,drug,Syndrome4
81567,drug,Syndrome4
81609,drug,Syndrome4
83592,drug,Syndrome4
83729,drug,Syndrome4
83940,drug,Syndrome4
83990,drug,Syndrome4
83998,drug,Syndrome4
84033,drug,Syndrome4
84064,drug,Syndrome4
84174,drug,Syndrome4
84203,drug,Syndrome4
84263,drug,Syndrome4
84446,drug,Syndrome4
84693,drug,Syndrome4
84816,drug,Syndrome4
84870,drug,Syndrome4
84871,drug,Syndrome4
84936,drug,Syndrome4
85397,drug,Syndrome4
85464,drug,Syndrome4
87178,drug,Syndrome4
91156,drug,Syndrome4
91801,drug,Syndrome4
92335,drug,Syndrome4
92483,drug,Syndrome4
92935,drug,Syndrome4
93978,drug,Syndrome4
112724,drug,Syndrome4
112849,drug,Syndrome4
114049,drug,Syndrome4
114294,drug,Syndrome4
114784,drug,Syndrome4
114788,drug,Syndrome4
115817,drug,Syndrome4
121506,drug,Syndrome4
123624,drug,Syndrome4
126133,drug,Syndrome4
126917,drug,Syndrome4
128387,drug,Syndrome4
128853,drug,Syndrome4
129607,drug,Syndrome4
130120,drug,Syndrome4
130589,drug,Syndrome4
130749,drug,Syndrome4
130752,drug,Syndrome4
131118,drug,Syndrome4
132789,drug,Syndrome4
133584,drug,Syndrome4
134430,drug,Syndrome4
134526,drug,Syndrome4
138639,drug,Syndrome4
140578,drug,Syndrome4
142679,drug,Syndrome4
144811,drug,Syndrome4
145226,drug,Syndrome4
146712,drug,Syndrome4
146861,drug,Syndrome4
147015,drug,Syndrome4
150290,drug,Syndrome4
151449,drug,Syndrome4
151636,drug,Syndrome4
154790,drug,Syndrome4
155185,drug,Syndrome4
155368,drug,Syndrome4
157506,drug,Syndrome4
160287,drug,Syndrome4
160364,drug,Syndrome4
160365,drug,Syndrome4
160428,drug,Syndrome4
170685,drug,Syndrome4
171425,drug,Syndrome4
195814,drug,Syndrome4
196541,drug,Syndrome4
197322,drug,Syndrome4
201140,drug,Syndrome4
204474,drug,Syndrome4
207063,drug,Syndrome4
220032,drug,Syndrome4
221496,drug,Syndrome4
221656,drug,Syndrome4
222236,drug,Syndrome4
223117,drug,Syndrome4
246243,drug,Syndrome4
253738,drug,Syndrome4
254042,drug,Syndrome4
255220,drug,Syndrome4
255738,drug,Syndrome4
259307,drug,Syndrome4
283284,drug,Syndrome4
283420,drug,Syndrome4
283971,drug,Syndrome4
284111,drug,Syndrome4
284161,drug,Syndrome4
284654,drug,Syndrome4
284716,drug,Syndrome4
285193,drug,Syndrome4
317749,drug,Syndrome4
339390,drug,Syndrome4
340351,drug,Syndrome4
340562,drug,Syndrome4
341208,drug,Syndrome4
343637,drug,Syndrome4
345275,drug,Syndrome4
346689,drug,Syndrome4
348174,drug,Syndrome4
349565,drug,Syndrome4
353500,drug,Syndrome4
374875,drug,Syndrome4
377677,drug,Syndrome4
387712,drug,Syndrome4
387836,drug,Syndrome4
387837,drug,Syndrome4
388963,drug,Syndrome4
389434,drug,Syndrome4
392255,drug,Syndrome4
402569,drug,Syndrome4
431704,drug,Syndrome4
440738,drug,Syndrome4
441282,drug,Syndrome4
494143,drug,Syndrome4
497190,drug,Syndrome4
646262,drug,Syndrome4
653509,drug,Syndrome4
653689,drug,Syndrome4
728276,drug,Syndrome4
729238,drug,Syndrome4
100431172,drug,Syndrome4
100506012,drug,Syndrome4
100526837,drug,Syndrome4
100529144,drug,Syndrome4
100533107,drug,Syndrome4
1491,drug,Syndrome4
2875,drug,Syndrome4
2902,drug,Syndrome4
4199,drug,Syndrome4
8942,drug,Syndrome4
9054,drug,Syndrome4
64902,drug,Syndrome4
10993,drug,Syndrome4
3283,drug,Syndrome4
16,drug,Syndrome4
211,drug,Syndrome4
212,drug,Syndrome4
2720,drug,Syndrome4
5836,drug,Syndrome4
27032,drug,Syndrome4
84706,drug,Syndrome4
116443,drug,Syndrome4
23464,drug,Syndrome4
1468,drug,Syndrome4
4942,drug,Syndrome4
2731,drug,Syndrome4
4548,drug,Syndrome4
5162,drug,Syndrome4
2582,drug,Syndrome4
85007,drug,Syndrome4
6240,drug,Syndrome4
440,drug,Syndrome4
8001,drug,Syndrome4
2742,drug,Syndrome4
206358,drug,Syndrome4
1376,drug,Syndrome4
51268,drug,Syndrome4
57505,drug,Syndrome4
2162,drug,Syndrome4
2821,drug,Syndrome4
162417,drug,Syndrome4
10243,drug,Syndrome4
6536,drug,Syndrome4
92292,drug,Syndrome4
5091,drug,Syndrome4
2905,drug,Syndrome4
10249,drug,Syndrome4
5198,drug,Syndrome4
2997,drug,Syndrome4
6545,drug,Syndrome4
1610,drug,Syndrome4
5033,drug,Syndrome4
5478,drug,Syndrome4
759,drug,Syndrome4
4286,drug,Syndrome4
3359,drug,Syndrome4
64175,drug,Syndrome4
8974,drug,Syndrome4
3455,drug,Syndrome4
5320,drug,Syndrome4
10826,drug,Syndrome4
3242,drug,Syndrome4
84842,drug,Syndrome4
40,drug,Syndrome4
41,drug,Syndrome4
58,drug,Syndrome4
60,drug,Syndrome4
70,drug,Syndrome4
71,drug,Syndrome4
72,drug,Syndrome4
86,drug,Syndrome4
100,drug,Syndrome4
103,drug,Syndrome4
104,drug,Syndrome4
105,drug,Syndrome4
191,drug,Syndrome4
259,drug,Syndrome4
593,drug,Syndrome4
834,drug,Syndrome4
973,drug,Syndrome4
1644,drug,Syndrome4
2056,drug,Syndrome4
2252,drug,Syndrome4
2534,drug,Syndrome4
3105,drug,Syndrome4
3106,drug,Syndrome4
3107,drug,Syndrome4
3134,drug,Syndrome4
3135,drug,Syndrome4
3140,drug,Syndrome4
3184,drug,Syndrome4
3512,drug,Syndrome4
3592,drug,Syndrome4
3783,drug,Syndrome4
5020,drug,Syndrome4
5028,drug,Syndrome4
5032,drug,Syndrome4
5881,drug,Syndrome4
6337,drug,Syndrome4
6338,drug,Syndrome4
6339,drug,Syndrome4
6340,drug,Syndrome4
6376,drug,Syndrome4
8877,drug,Syndrome4
9311,drug,Syndrome4
10096,drug,Syndrome4
10097,drug,Syndrome4
10120,drug,Syndrome4
10121,drug,Syndrome4
10396,drug,Syndrome4
10880,drug,Syndrome4
10881,drug,Syndrome4
23038,drug,Syndrome4
51412,drug,Syndrome4
51738,drug,Syndrome4
51802,drug,Syndrome4
51816,drug,Syndrome4
55515,drug,Syndrome4
55860,drug,Syndrome4
57180,drug,Syndrome4
81569,drug,Syndrome4
84517,drug,Syndrome4
93973,drug,Syndrome4
139741,drug,Syndrome4
140625,drug,Syndrome4
161823,drug,Syndrome4
170487,drug,Syndrome4
284382,drug,Syndrome4
345651,drug,Syndrome4
653857,drug,Syndrome4
3037,drug,Syndrome4
1071,drug,Syndrome4
1401,drug,Syndrome4
2028,drug,Syndrome4
3651,drug,Syndrome4
4353,drug,Syndrome4
4435,drug,Syndrome4
4915,drug,Syndrome4
5066,drug,Syndrome4
5697,drug,Syndrome4
6319,drug,Syndrome4
6514,drug,Syndrome4
6646,drug,Syndrome4
7351,drug,Syndrome4
7352,drug,Syndrome4
23549,drug,Syndrome4
118429,drug,Syndrome4
210,drug,Syndrome4
278,drug,Syndrome4
1294,drug,Syndrome4
2180,drug,Syndrome4
2182,drug,Syndrome4
2355,drug,Syndrome4
3098,drug,Syndrome4
3938,drug,Syndrome4
6476,drug,Syndrome4
6720,drug,Syndrome4
6721,drug,Syndrome4
9970,drug,Syndrome4
387,drug,Syndrome4
9,drug,Syndrome4
196,drug,Syndrome4
857,drug,Syndrome4
896,drug,Syndrome4
940,drug,Syndrome4
1009,drug,Syndrome4
1051,drug,Syndrome4
1147,drug,Syndrome4
1493,drug,Syndrome4
1677,drug,Syndrome4
1839,drug,Syndrome4
1893,drug,Syndrome4
2113,drug,Syndrome4
2247,drug,Syndrome4
2645,drug,Syndrome4
3315,drug,Syndrome4
3551,drug,Syndrome4
3727,drug,Syndrome4
3949,drug,Syndrome4
4493,drug,Syndrome4
4615,drug,Syndrome4
4686,drug,Syndrome4
4824,drug,Syndrome4
5105,drug,Syndrome4
5159,drug,Syndrome4
5175,drug,Syndrome4
5603,drug,Syndrome4
5747,drug,Syndrome4
6403,drug,Syndrome4
6850,drug,Syndrome4
7046,drug,Syndrome4
7182,drug,Syndrome4
7490,drug,Syndrome4
9429,drug,Syndrome4
9479,drug,Syndrome4
10018,drug,Syndrome4
10724,drug,Syndrome4
11080,drug,Syndrome4
23013,drug,Syndrome4
51147,drug,Syndrome4
54106,drug,Syndrome4
64344,drug,Syndrome4
290,drug,Syndrome4
622,drug,Syndrome4
1495,drug,Syndrome4
3291,drug,Syndrome4
3294,drug,Syndrome4
3728,drug,Syndrome4
5781,drug,Syndrome4
5959,drug,Syndrome4
8608,drug,Syndrome4
8630,drug,Syndrome4
28234,drug,Syndrome4
121214,drug,Syndrome4
145482,drug,Syndrome4
178,drug,Syndrome4
5213,drug,Syndrome4
112802,drug,Syndrome4
121391,drug,Syndrome4
140807,drug,Syndrome4
319101,drug,Syndrome4
1555,drug,Syndrome4
6439,drug,Syndrome4
51294,drug,Syndrome4
645,drug,Syndrome4
900,drug,Syndrome4
1028,drug,Syndrome4
3146,drug,Syndrome4
3848,drug,Syndrome4
3927,drug,Syndrome4
4174,drug,Syndrome4
4175,drug,Syndrome4
5037,drug,Syndrome4
6500,drug,Syndrome4
6502,drug,Syndrome4
7337,drug,Syndrome4
8407,drug,Syndrome4
9978,drug,Syndrome4
10961,drug,Syndrome4
10963,drug,Syndrome4
55163,drug,Syndrome4
84836,drug,Syndrome4
1585,drug,Syndrome4
6356,drug,Syndrome4
250,drug,Syndrome4
251,drug,Syndrome4
50507,drug,Syndrome4
2550,drug,Syndrome4
50848,drug,Syndrome4
653361,drug,Syndrome4
1545,drug,Syndrome4
1733,drug,Syndrome4
6590,drug,Syndrome4
993,drug,Syndrome4
3973,drug,Syndrome4
4982,drug,Syndrome4
314,drug,Syndrome4
710,drug,Syndrome4
1520,drug,Syndrome4
2739,drug,Syndrome4
3029,drug,Syndrome4
5524,drug,Syndrome4
8639,drug,Syndrome4
9380,drug,Syndrome4
55586,drug,Syndrome4
440275,drug,Syndrome4
1580,drug,Syndrome4
4363,drug,Syndrome4
4547,drug,Syndrome4
8435,drug,Syndrome4
5894,drug,Syndrome4
5582,drug,Syndrome4
5590,drug,Syndrome4
8972,drug,Syndrome4
4588,drug,Syndrome4
7007,drug,Syndrome4
220001,drug,Syndrome4
283310,drug,Syndrome4
727897,drug,Syndrome4
55,drug,Syndrome4
860,drug,Syndrome4
1364,drug,Syndrome4
1870,drug,Syndrome4
2002,drug,Syndrome4
2065,drug,Syndrome4
2920,drug,Syndrome4
3099,drug,Syndrome4
3297,drug,Syndrome4
3481,drug,Syndrome4
3486,drug,Syndrome4
3627,drug,Syndrome4
3659,drug,Syndrome4
5118,drug,Syndrome4
5921,drug,Syndrome4
6373,drug,Syndrome4
6649,drug,Syndrome4
6696,drug,Syndrome4
6783,drug,Syndrome4
7056,drug,Syndrome4
8816,drug,Syndrome4
11186,drug,Syndrome4
728,drug,Syndrome4
3689,drug,Syndrome4
6916,drug,Syndrome4
10846,drug,Syndrome4
1386,drug,Syndrome4
3636,drug,Syndrome4
5770,drug,Syndrome4
5777,drug,Syndrome4
23542,drug,Syndrome4
1508,drug,Syndrome4
823,drug,Syndrome4
1278,drug,Syndrome4
2542,drug,Syndrome4
2687,drug,Syndrome4
2983,drug,Syndrome4
4504,drug,Syndrome4
6364,drug,Syndrome4
6648,drug,Syndrome4
10524,drug,Syndrome4
51596,drug,Syndrome4
84676,drug,Syndrome4
114907,drug,Syndrome4
100506742,drug,Syndrome4
5598,drug,Syndrome4
26230,drug,Syndrome4
632,drug,Syndrome4
898,drug,Syndrome4
2048,drug,Syndrome4
2191,drug,Syndrome4
2668,drug,Syndrome4
5321,drug,Syndrome4
8772,drug,Syndrome4
9332,drug,Syndrome4
3269,drug,Syndrome4
6515,drug,Syndrome4
6518,drug,Syndrome4
56606,drug,Syndrome4
144195,drug,Syndrome4
155184,drug,Syndrome4
239,drug,Syndrome4
347,drug,Syndrome4
4772,drug,Syndrome4
23424,drug,Syndrome4
54583,drug,Syndrome4
79400,drug,Syndrome4
133,drug,Syndrome4
272,drug,Syndrome4
330,drug,Syndrome4
1196,drug,Syndrome4
1390,drug,Syndrome4
1490,drug,Syndrome4
1581,drug,Syndrome4
2034,drug,Syndrome4
2039,drug,Syndrome4
2213,drug,Syndrome4
2330,drug,Syndrome4
2495,drug,Syndrome4
2512,drug,Syndrome4
2535,drug,Syndrome4
2539,drug,Syndrome4
2745,drug,Syndrome4
2877,drug,Syndrome4
3077,drug,Syndrome4
