Gene,SetType,DiseaseType
344561,drug,Syndrome1
350383,drug,Syndrome1
387129,drug,Syndrome1
728458,drug,Syndrome1
729230,drug,Syndrome1
100996758,drug,Syndrome1
19,drug,Syndrome1
10599,drug,Syndrome1
64240,drug,Syndrome1
64241,drug,Syndrome1
7011,drug,Syndrome1
9520,drug,Syndrome1
25803,drug,Syndrome1
3559,drug,Syndrome1
4088,drug,Syndrome1
4092,drug,Syndrome1
9516,drug,Syndrome1
7306,drug,Syndrome1
5602,drug,Syndrome1
994,drug,Syndrome1
6389,drug,Syndrome1
8604,drug,Syndrome1
5009,drug,Syndrome1
10165,drug,Syndrome1
1158,drug,Syndrome1
189,drug,Syndrome1
2747,drug,Syndrome1
122622,drug,Syndrome1
383,drug,Syndrome1
5228,drug,Syndrome1
15,drug,Syndrome1
23,drug,Syndrome1
47,drug,Syndrome1
48,drug,Syndrome1
50,drug,Syndrome1
90,drug,Syndrome1
118,drug,Syndrome1
119,drug,Syndrome1
120,drug,Syndrome1
132,drug,Syndrome1
158,drug,Syndrome1
159,drug,Syndrome1
217,drug,Syndrome1
218,drug,Syndrome1
219,drug,Syndrome1
220,drug,Syndrome1
222,drug,Syndrome1
223,drug,Syndrome1
224,drug,Syndrome1
268,drug,Syndrome1
276,drug,Syndrome1
279,drug,Syndrome1
280,drug,Syndrome1
283,drug,Syndrome1
350,drug,Syndrome1
353,drug,Syndrome1
375,drug,Syndrome1
382,drug,Syndrome1
396,drug,Syndrome1
432,drug,Syndrome1
462,drug,Syndrome1
501,drug,Syndrome1
525,drug,Syndrome1
526,drug,Syndrome1
538,drug,Syndrome1
540,drug,Syndrome1
567,drug,Syndrome1
586,drug,Syndrome1
587,drug,Syndrome1
597,drug,Syndrome1
599,drug,Syndrome1
633,drug,Syndrome1
650,drug,Syndrome1
651,drug,Syndrome1
652,drug,Syndrome1
653,drug,Syndrome1
654,drug,Syndrome1
655,drug,Syndrome1
656,drug,Syndrome1
666,drug,Syndrome1
722,drug,Syndrome1
725,drug,Syndrome1
733,drug,Syndrome1
790,drug,Syndrome1
873,drug,Syndrome1
912,drug,Syndrome1
913,drug,Syndrome1
969,drug,Syndrome1
971,drug,Syndrome1
974,drug,Syndrome1
1033,drug,Syndrome1
1109,drug,Syndrome1
1116,drug,Syndrome1
1117,drug,Syndrome1
1118,drug,Syndrome1
1163,drug,Syndrome1
1164,drug,Syndrome1
1267,drug,Syndrome1
1356,drug,Syndrome1
1357,drug,Syndrome1
1358,drug,Syndrome1
1359,drug,Syndrome1
1360,drug,Syndrome1
1361,drug,Syndrome1
1371,drug,Syndrome1
1379,drug,Syndrome1
1400,drug,Syndrome1
1428,drug,Syndrome1
1431,drug,Syndrome1
1487,drug,Syndrome1
1488,drug,Syndrome1
1514,drug,Syndrome1
1595,drug,Syndrome1
1604,drug,Syndrome1
1636,drug,Syndrome1
1666,drug,Syndrome1
1787,drug,Syndrome1
1807,drug,Syndrome1
1808,drug,Syndrome1
1809,drug,Syndrome1
1841,drug,Syndrome1
1844,drug,Syndrome1
1845,drug,Syndrome1
1846,drug,Syndrome1
1847,drug,Syndrome1
1848,drug,Syndrome1
1849,drug,Syndrome1
1850,drug,Syndrome1
1852,drug,Syndrome1
1879,drug,Syndrome1
1889,drug,Syndrome1
1937,drug,Syndrome1
2011,drug,Syndrome1
2023,drug,Syndrome1
2026,drug,Syndrome1
2027,drug,Syndrome1
2203,drug,Syndrome1
2205,drug,Syndrome1
2224,drug,Syndrome1
2230,drug,Syndrome1
2263,drug,Syndrome1
2271,drug,Syndrome1
2281,drug,Syndrome1
2588,drug,Syndrome1
2618,drug,Syndrome1
2653,drug,Syndrome1
2657,drug,Syndrome1
2660,drug,Syndrome1
2661,drug,Syndrome1
2673,drug,Syndrome1
2770,drug,Syndrome1
2773,drug,Syndrome1
2923,drug,Syndrome1
2953,drug,Syndrome1
2954,drug,Syndrome1
3067,drug,Syndrome1
3155,drug,Syndrome1
3248,drug,Syndrome1
3290,drug,Syndrome1
3292,drug,Syndrome1
3417,drug,Syndrome1
3418,drug,Syndrome1
3419,drug,Syndrome1
3420,drug,Syndrome1
3421,drug,Syndrome1
3614,drug,Syndrome1
3615,drug,Syndrome1
3623,drug,Syndrome1
3624,drug,Syndrome1
3625,drug,Syndrome1
3626,drug,Syndrome1
3658,drug,Syndrome1
3704,drug,Syndrome1
3792,drug,Syndrome1
3820,drug,Syndrome1
3824,drug,Syndrome1
3836,drug,Syndrome1
3838,drug,Syndrome1
3839,drug,Syndrome1
3841,drug,Syndrome1
3845,drug,Syndrome1
3939,drug,Syndrome1
3945,drug,Syndrome1
3948,drug,Syndrome1
4068,drug,Syndrome1
4139,drug,Syndrome1
4140,drug,Syndrome1
4190,drug,Syndrome1
4191,drug,Syndrome1
4194,drug,Syndrome1
4282,drug,Syndrome1
4311,drug,Syndrome1
4598,drug,Syndrome1
4638,drug,Syndrome1
4668,drug,Syndrome1
4669,drug,Syndrome1
4688,drug,Syndrome1
4809,drug,Syndrome1
4830,drug,Syndrome1
4831,drug,Syndrome1
4832,drug,Syndrome1
4833,drug,Syndrome1
4838,drug,Syndrome1
4907,drug,Syndrome1
4973,drug,Syndrome1
5016,drug,Syndrome1
5034,drug,Syndrome1
5036,drug,Syndrome1
5045,drug,Syndrome1
5052,drug,Syndrome1
5068,drug,Syndrome1
5104,drug,Syndrome1
5122,drug,Syndrome1
5125,drug,Syndrome1
5126,drug,Syndrome1
5184,drug,Syndrome1
5223,drug,Syndrome1
5226,drug,Syndrome1
5251,drug,Syndrome1
5265,drug,Syndrome1
5300,drug,Syndrome1
5313,drug,Syndrome1
5372,drug,Syndrome1
5373,drug,Syndrome1
5375,drug,Syndrome1
5470,drug,Syndrome1
5475,drug,Syndrome1
5494,drug,Syndrome1
5515,drug,Syndrome1
5516,drug,Syndrome1
5530,drug,Syndrome1
5531,drug,Syndrome1
5532,drug,Syndrome1
5533,drug,Syndrome1
5536,drug,Syndrome1
5553,drug,Syndrome1
5557,drug,Syndrome1
5562,drug,Syndrome1
5563,drug,Syndrome1
5564,drug,Syndrome1
5565,drug,Syndrome1
5571,drug,Syndrome1
5625,drug,Syndrome1
5768,drug,Syndrome1
5789,drug,Syndrome1
5793,drug,Syndrome1
5889,drug,Syndrome1
5892,drug,Syndrome1
5915,drug,Syndrome1
5967,drug,Syndrome1
5968,drug,Syndrome1
5996,drug,Syndrome1
5997,drug,Syndrome1
5998,drug,Syndrome1
5999,drug,Syndrome1
6000,drug,Syndrome1
6001,drug,Syndrome1
6002,drug,Syndrome1
6003,drug,Syndrome1
6004,drug,Syndrome1
6035,drug,Syndrome1
6037,drug,Syndrome1
6050,drug,Syndrome1
6124,drug,Syndrome1
6130,drug,Syndrome1
6206,drug,Syndrome1
6233,drug,Syndrome1
6241,drug,Syndrome1
6279,drug,Syndrome1
6280,drug,Syndrome1
6283,drug,Syndrome1
6303,drug,Syndrome1
6320,drug,Syndrome1
6390,drug,Syndrome1
6391,drug,Syndrome1
6405,drug,Syndrome1
6451,drug,Syndrome1
6470,drug,Syndrome1
6472,drug,Syndrome1
6561,drug,Syndrome1
6576,drug,Syndrome1
6628,drug,Syndrome1
6634,drug,Syndrome1
6718,drug,Syndrome1
6734,drug,Syndrome1
6780,drug,Syndrome1
6815,drug,Syndrome1
6868,drug,Syndrome1
6888,drug,Syndrome1
7001,drug,Syndrome1
7042,drug,Syndrome1
7043,drug,Syndrome1
7044,drug,Syndrome1
7145,drug,Syndrome1
7162,drug,Syndrome1
7174,drug,Syndrome1
7264,drug,Syndrome1
7273,drug,Syndrome1
7317,drug,Syndrome1
7318,drug,Syndrome1
7371,drug,Syndrome1
7372,drug,Syndrome1
7374,drug,Syndrome1
7407,drug,Syndrome1
7511,drug,Syndrome1
7512,drug,Syndrome1
7533,drug,Syndrome1
7784,drug,Syndrome1
7881,drug,Syndrome1
7915,drug,Syndrome1
7919,drug,Syndrome1
7923,drug,Syndrome1
7957,drug,Syndrome1
7978,drug,Syndrome1
8200,drug,Syndrome1
8226,drug,Syndrome1
8312,drug,Syndrome1
8313,drug,Syndrome1
8382,drug,Syndrome1
8482,drug,Syndrome1
8490,drug,Syndrome1
8514,drug,Syndrome1
8555,drug,Syndrome1
8556,drug,Syndrome1
8565,drug,Syndrome1
8574,drug,Syndrome1
8601,drug,Syndrome1
8634,drug,Syndrome1
8654,drug,Syndrome1
8659,drug,Syndrome1
8720,drug,Syndrome1
8729,drug,Syndrome1
8786,drug,Syndrome1
8787,drug,Syndrome1
8789,drug,Syndrome1
8813,drug,Syndrome1
8833,drug,Syndrome1
8854,drug,Syndrome1
8883,drug,Syndrome1
9024,drug,Syndrome1
9037,drug,Syndrome1
9039,drug,Syndrome1
9058,drug,Syndrome1
9060,drug,Syndrome1
9061,drug,Syndrome1
9146,drug,Syndrome1
9159,drug,Syndrome1
9196,drug,Syndrome1
9210,drug,Syndrome1
9255,drug,Syndrome1
9265,drug,Syndrome1
9427,drug,Syndrome1
9453,drug,Syndrome1
9455,drug,Syndrome1
9456,drug,Syndrome1
9501,drug,Syndrome1
9563,drug,Syndrome1
9573,drug,Syndrome1
9576,drug,Syndrome1
9584,drug,Syndrome1
9601,drug,Syndrome1
9628,drug,Syndrome1
9698,drug,Syndrome1
9718,drug,Syndrome1
9723,drug,Syndrome1
9797,drug,Syndrome1
9836,drug,Syndrome1
9843,drug,Syndrome1
9937,drug,Syndrome1
9945,drug,Syndrome1
9955,drug,Syndrome1
9958,drug,Syndrome1
10007,drug,Syndrome1
10054,drug,Syndrome1
10055,drug,Syndrome1
10059,drug,Syndrome1
10061,drug,Syndrome1
10105,drug,Syndrome1
10125,drug,Syndrome1
10130,drug,Syndrome1
10143,drug,Syndrome1
10171,drug,Syndrome1
10190,drug,Syndrome1
10201,drug,Syndrome1
10202,drug,Syndrome1
10219,drug,Syndrome1
10220,drug,Syndrome1
10247,drug,Syndrome1
10287,drug,Syndrome1
10290,drug,Syndrome1
10327,drug,Syndrome1
10332,drug,Syndrome1
10371,drug,Syndrome1
10392,drug,Syndrome1
10394,drug,Syndrome1
10423,drug,Syndrome1
10468,drug,Syndrome1
10500,drug,Syndrome1
10505,drug,Syndrome1
10507,drug,Syndrome1
10509,drug,Syndrome1
10512,drug,Syndrome1
10533,drug,Syndrome1
10549,drug,Syndrome1
10557,drug,Syndrome1
10570,drug,Syndrome1
10606,drug,Syndrome1
10636,drug,Syndrome1
10637,drug,Syndrome1
10673,drug,Syndrome1
10840,drug,Syndrome1
10901,drug,Syndrome1
10914,drug,Syndrome1
10935,drug,Syndrome1
10954,drug,Syndrome1
10988,drug,Syndrome1
11157,drug,Syndrome1
11162,drug,Syndrome1
11221,drug,Syndrome1
11266,drug,Syndrome1
11315,drug,Syndrome1
11332,drug,Syndrome1
22875,drug,Syndrome1
22895,drug,Syndrome1
22914,drug,Syndrome1
22934,drug,Syndrome1
22977,drug,Syndrome1
22982,drug,Syndrome1
23057,drug,Syndrome1
23071,drug,Syndrome1
23173,drug,Syndrome1
23181,drug,Syndrome1
23234,drug,Syndrome1
23235,drug,Syndrome1
23287,drug,Syndrome1
23363,drug,Syndrome1
23369,drug,Syndrome1
23387,drug,Syndrome1
23576,drug,Syndrome1
23590,drug,Syndrome1
23592,drug,Syndrome1
23601,drug,Syndrome1
23623,drug,Syndrome1
23633,drug,Syndrome1
25796,drug,Syndrome1
25828,drug,Syndrome1
25974,drug,Syndrome1
25979,drug,Syndrome1
25996,drug,Syndrome1
26027,drug,Syndrome1
26063,drug,Syndrome1
26227,drug,Syndrome1
26253,drug,Syndrome1
26266,drug,Syndrome1
26575,drug,Syndrome1
26585,drug,Syndrome1
27044,drug,Syndrome1
27159,drug,Syndrome1
27232,drug,Syndrome1
27302,drug,Syndrome1
27304,drug,Syndrome1
27440,drug,Syndrome1
29103,drug,Syndrome1
29121,drug,Syndrome1
29922,drug,Syndrome1
29992,drug,Syndrome1
30835,drug,Syndrome1
50484,drug,Syndrome1
50489,drug,Syndrome1
50700,drug,Syndrome1
50856,drug,Syndrome1
51025,drug,Syndrome1
51061,drug,Syndrome1
51071,drug,Syndrome1
51073,drug,Syndrome1
51074,drug,Syndrome1
51109,drug,Syndrome1
51156,drug,Syndrome1
51170,drug,Syndrome1
51171,drug,Syndrome1
51200,drug,Syndrome1
51207,drug,Syndrome1
51266,drug,Syndrome1
51267,drug,Syndrome1
51314,drug,Syndrome1
51319,drug,Syndrome1
51321,drug,Syndrome1
51422,drug,Syndrome1
51451,drug,Syndrome1
51557,drug,Syndrome1
51573,drug,Syndrome1
51657,drug,Syndrome1
51692,drug,Syndrome1
51719,drug,Syndrome1
51750,drug,Syndrome1
53349,drug,Syndrome1
53632,drug,Syndrome1
53981,drug,Syndrome1
54431,drug,Syndrome1
54434,drug,Syndrome1
54437,drug,Syndrome1
54495,drug,Syndrome1
54496,drug,Syndrome1
54511,drug,Syndrome1
54675,drug,Syndrome1
54760,drug,Syndrome1
54829,drug,Syndrome1
54857,drug,Syndrome1
54890,drug,Syndrome1
54910,drug,Syndrome1
54935,drug,Syndrome1
54961,drug,Syndrome1
54973,drug,Syndrome1
54995,drug,Syndrome1
55120,drug,Syndrome1
55147,drug,Syndrome1
55192,drug,Syndrome1
55236,drug,Syndrome1
55240,drug,Syndrome1
55293,drug,Syndrome1
55312,drug,Syndrome1
55324,drug,Syndrome1
55556,drug,Syndrome1
55651,drug,Syndrome1
55756,drug,Syndrome1
55825,drug,Syndrome1
55937,drug,Syndrome1
56521,drug,Syndrome1
56896,drug,Syndrome1
56898,drug,Syndrome1
56903,drug,Syndrome1
56920,drug,Syndrome1
56940,drug,Syndrome1
57026,drug,Syndrome1
57094,drug,Syndrome1
57107,drug,Syndrome1
57494,drug,Syndrome1
57502,drug,Syndrome1
57544,drug,Syndrome1
57556,drug,Syndrome1
57593,drug,Syndrome1
57604,drug,Syndrome1
57609,drug,Syndrome1
57665,drug,Syndrome1
57715,drug,Syndrome1
57787,drug,Syndrome1
58190,drug,Syndrome1
58510,drug,Syndrome1
59272,drug,Syndrome1
59338,drug,Syndrome1
60491,drug,Syndrome1
60509,drug,Syndrome1
60678,drug,Syndrome1
63904,drug,Syndrome1
63929,drug,Syndrome1
64077,drug,Syndrome1
64080,drug,Syndrome1
64146,drug,Syndrome1
64174,drug,Syndrome1
64180,drug,Syndrome1
64215,drug,Syndrome1
64218,drug,Syndrome1
64388,drug,Syndrome1
64407,drug,Syndrome1
64421,drug,Syndrome1
64478,drug,Syndrome1
64577,drug,Syndrome1
64581,drug,Syndrome1
64641,drug,Syndrome1
64714,drug,Syndrome1
64759,drug,Syndrome1
64761,drug,Syndrome1
64768,drug,Syndrome1
64802,drug,Syndrome1
64841,drug,Syndrome1
64849,drug,Syndrome1
64858,drug,Syndrome1
64895,drug,Syndrome1
65990,drug,Syndrome1
78986,drug,Syndrome1
79068,drug,Syndrome1
79094,drug,Syndrome1
79133,drug,Syndrome1
79153,drug,Syndrome1
79178,drug,Syndrome1
79258,drug,Syndrome1
79370,drug,Syndrome1
79758,drug,Syndrome1
79876,drug,Syndrome1
79987,drug,Syndrome1
80031,drug,Syndrome1
80221,drug,Syndrome1
80824,drug,Syndrome1
81544,drug,Syndrome1
81567,drug,Syndrome1
81609,drug,Syndrome1
83592,drug,Syndrome1
83729,drug,Syndrome1
83940,drug,Syndrome1
83990,drug,Syndrome1
83998,drug,Syndrome1
84033,drug,Syndrome1
84064,drug,Syndrome1
84174,drug,Syndrome1
84203,drug,Syndrome1
84263,drug,Syndrome1
84446,drug,Syndrome1
84693,drug,Syndrome1
84816,drug,Syndrome1
84870,drug,Syndrome1
84871,drug,Syndrome1
84936,drug,Syndrome1
85397,drug,Syndrome1
85464,drug,Syndrome1
87178,drug,Syndrome1
91156,drug,Syndrome1
91801,drug,Syndrome1
92335,drug,Syndrome1
92483,drug,Syndrome1
92935,drug,Syndrome1
93978,drug,Syndrome1
112724,drug,Syndrome1
112849,drug,Syndrome1
114049,drug,Syndrome1
114294,drug,Syndrome1
114784,drug,Syndrome1
114788,drug,Syndrome1
115817,drug,Syndrome1
121506,drug,Syndrome1
123624,drug,Syndrome1
126133,drug,Syndrome1
126917,drug,Syndrome1
128387,drug,Syndrome1
128853,drug,Syndrome1
129607,drug,Syndrome1
130120,drug,Syndrome1
130589,drug,Syndrome1
130749,drug,Syndrome1
130752,drug,Syndrome1
131118,drug,Syndrome1
132789,drug,Syndrome1
133584,drug,Syndrome1
134430,drug,Syndrome1
134526,drug,Syndrome1
138639,drug,Syndrome1
140578,drug,Syndrome1
142679,drug,Syndrome1
144811,drug,Syndrome1
145226,drug,Syndrome1
146712,drug,Syndrome1
146861,drug,Syndrome1
147015,drug,Syndrome1
150290,drug,Syndrome1
151449,drug,Syndrome1
151636,drug,Syndrome1
154790,drug,Syndrome1
155185,drug,Syndrome1
155368,drug,Syndrome1
157506,drug,Syndrome1
160287,drug,Syndrome1
160364,drug,Syndrome1
160365,drug,Syndrome1
160428,drug,Syndrome1
170685,drug,Syndrome1
171425,drug,Syndrome1
195814,drug,Syndrome1
196541,drug,Syndrome1
197322,drug,Syndrome1
201140,drug,Syndrome1
204474,drug,Syndrome1
207063,drug,Syndrome1
220032,drug,Syndrome1
221496,drug,Syndrome1
221656,drug,Syndrome1
222236,drug,Syndrome1
223117,drug,Syndrome1
246243,drug,Syndrome1
253738,drug,Syndrome1
254042,drug,Syndrome1
255220,drug,Syndrome1
255738,drug,Syndrome1
259307,drug,Syndrome1
283284,drug,Syndrome1
283420,drug,Syndrome1
283971,drug,Syndrome1
284111,drug,Syndrome1
284161,drug,Syndrome1
284654,drug,Syndrome1
284716,drug,Syndrome1
285193,drug,Syndrome1
317749,drug,Syndrome1
339390,drug,Syndrome1
340351,drug,Syndrome1
340562,drug,Syndrome1
341208,drug,Syndrome1
343637,drug,Syndrome1
345275,drug,Syndrome1
346689,drug,Syndrome1
348174,drug,Syndrome1
349565,drug,Syndrome1
353500,drug,Syndrome1
374875,drug,Syndrome1
377677,drug,Syndrome1
387712,drug,Syndrome1
387836,drug,Syndrome1
387837,drug,Syndrome1
388963,drug,Syndrome1
389434,drug,Syndrome1
392255,drug,Syndrome1
402569,drug,Syndrome1
431704,drug,Syndrome1
440738,drug,Syndrome1
441282,drug,Syndrome1
494143,drug,Syndrome1
497190,drug,Syndrome1
646262,drug,Syndrome1
653509,drug,Syndrome1
653689,drug,Syndrome1
728276,drug,Syndrome1
729238,drug,Syndrome1
100431172,drug,Syndrome1
100506012,drug,Syndrome1
100526837,drug,Syndrome1
100529144,drug,Syndrome1
100533107,drug,Syndrome1
1491,drug,Syndrome1
2875,drug,Syndrome1
2902,drug,Syndrome1
4199,drug,Syndrome1
8942,drug,Syndrome1
9054,drug,Syndrome1
64902,drug,Syndrome1
10993,drug,Syndrome1
3283,drug,Syndrome1
16,drug,Syndrome1
211,drug,Syndrome1
212,drug,Syndrome1
2720,drug,Syndrome1
5836,drug,Syndrome1
27032,drug,Syndrome1
84706,drug,Syndrome1
116443,drug,Syndrome1
23464,drug,Syndrome1
1468,drug,Syndrome1
4942,drug,Syndrome1
2731,drug,Syndrome1
4548,drug,Syndrome1
5162,drug,Syndrome1
2582,drug,Syndrome1
85007,drug,Syndrome1
6240,drug,Syndrome1
440,drug,Syndrome1
8001,drug,Syndrome1
2742,drug,Syndrome1
206358,drug,Syndrome1
1376,drug,Syndrome1
51268,drug,Syndrome1
57505,drug,Syndrome1
2162,drug,Syndrome1
2821,drug,Syndrome1
162417,drug,Syndrome1
10243,drug,Syndrome1
6536,drug,Syndrome1
92292,drug,Syndrome1
5091,drug,Syndrome1
2905,drug,Syndrome1
10249,drug,Syndrome1
5198,drug,Syndrome1
2997,drug,Syndrome1
6545,drug,Syndrome1
1610,drug,Syndrome1
5033,drug,Syndrome1
5478,drug,Syndrome1
759,drug,Syndrome1
4286,drug,Syndrome1
3359,drug,Syndrome1
64175,drug,Syndrome1
8974,drug,Syndrome1
3455,drug,Syndrome1
5320,drug,Syndrome1
4860,drug,Syndrome1
10768,drug,Syndrome1
387,drug,Syndrome1
1312,drug,Syndrome1
4602,drug,Syndrome1
3145,drug,Syndrome1
4778,drug,Syndrome1
5550,drug,Syndrome1
3481,drug,Syndrome1
5923,drug,Syndrome1
51755,drug,Syndrome1
1717,drug,Syndrome1
196,drug,Syndrome1
4137,drug,Syndrome1
8851,drug,Syndrome1
999,drug,Syndrome1
4087,drug,Syndrome1
7057,drug,Syndrome1
60,drug,Syndrome1
3172,drug,Syndrome1
6927,drug,Syndrome1
7351,drug,Syndrome1
7726,drug,Syndrome1
1071,drug,Syndrome1
1401,drug,Syndrome1
2028,drug,Syndrome1
3651,drug,Syndrome1
4353,drug,Syndrome1
4435,drug,Syndrome1
4915,drug,Syndrome1
5066,drug,Syndrome1
5697,drug,Syndrome1
6319,drug,Syndrome1
6514,drug,Syndrome1
6646,drug,Syndrome1
7352,drug,Syndrome1
23549,drug,Syndrome1
118429,drug,Syndrome1
80201,drug,Syndrome1
10826,drug,Syndrome1
3242,drug,Syndrome1
84842,drug,Syndrome1
40,drug,Syndrome1
41,drug,Syndrome1
58,drug,Syndrome1
70,drug,Syndrome1
71,drug,Syndrome1
72,drug,Syndrome1
86,drug,Syndrome1
100,drug,Syndrome1
103,drug,Syndrome1
104,drug,Syndrome1
105,drug,Syndrome1
191,drug,Syndrome1
259,drug,Syndrome1
593,drug,Syndrome1
834,drug,Syndrome1
973,drug,Syndrome1
1644,drug,Syndrome1
2056,drug,Syndrome1
2252,drug,Syndrome1
2534,drug,Syndrome1
3105,drug,Syndrome1
3106,drug,Syndrome1
3107,drug,Syndrome1
3134,drug,Syndrome1
3135,drug,Syndrome1
3140,drug,Syndrome1
3184,drug,Syndrome1
3512,drug,Syndrome1
3592,drug,Syndrome1
3783,drug,Syndrome1
5020,drug,Syndrome1
5028,drug,Syndrome1
5032,drug,Syndrome1
5881,drug,Syndrome1
6337,drug,Syndrome1
6338,drug,Syndrome1
6339,drug,Syndrome1
6340,drug,Syndrome1
6376,drug,Syndrome1
8877,drug,Syndrome1
9311,drug,Syndrome1
10096,drug,Syndrome1
10097,drug,Syndrome1
10120,drug,Syndrome1
10121,drug,Syndrome1
10396,drug,Syndrome1
10880,drug,Syndrome1
10881,drug,Syndrome1
23038,drug,Syndrome1
51412,drug,Syndrome1
51738,drug,Syndrome1
51802,drug,Syndrome1
51816,drug,Syndrome1
55515,drug,Syndrome1
55860,drug,Syndrome1
57180,drug,Syndrome1
81569,drug,Syndrome1
84517,drug,Syndrome1
93973,drug,Syndrome1
139741,drug,Syndrome1
140625,drug,Syndrome1
161823,drug,Syndrome1
170487,drug,Syndrome1
284382,drug,Syndrome1
345651,drug,Syndrome1
653857,drug,Syndrome1
3037,drug,Syndrome1
210,drug,Syndrome1
278,drug,Syndrome1
1294,drug,Syndrome1
2180,drug,Syndrome1
2182,drug,Syndrome1
2355,drug,Syndrome1
3098,drug,Syndrome1
3938,drug,Syndrome1
6476,drug,Syndrome1
6720,drug,Syndrome1
6721,drug,Syndrome1
9970,drug,Syndrome1
2304,drug,Syndrome1
7038,drug,Syndrome1
7080,drug,Syndrome1
7173,drug,Syndrome1
7253,drug,Syndrome1
7849,drug,Syndrome1
29080,drug,Syndrome1
262,drug,Syndrome1
361,drug,Syndrome1
1508,drug,Syndrome1
2539,drug,Syndrome1
2643,drug,Syndrome1
2687,drug,Syndrome1
3032,drug,Syndrome1
4719,drug,Syndrome1
5210,drug,Syndrome1
5213,drug,Syndrome1
6403,drug,Syndrome1
8824,drug,Syndrome1
8972,drug,Syndrome1
11181,drug,Syndrome1
54583,drug,Syndrome1
57704,drug,Syndrome1
79697,drug,Syndrome1
51399,drug,Syndrome1
5409,drug,Syndrome1
54363,drug,Syndrome1
3029,drug,Syndrome1
221357,drug,Syndrome1
5498,drug,Syndrome1
226,drug,Syndrome1
435,drug,Syndrome1
4594,drug,Syndrome1
8566,drug,Syndrome1
23743,drug,Syndrome1
275,drug,Syndrome1
6697,drug,Syndrome1
56953,drug,Syndrome1
2592,drug,Syndrome1
55869,drug,Syndrome1
2593,drug,Syndrome1
2232,drug,Syndrome1
51095,drug,Syndrome1
306,drug,Syndrome1
7389,drug,Syndrome1
36,drug,Syndrome1
498,drug,Syndrome1
378,drug,Syndrome1
1760,drug,Syndrome1
5831,drug,Syndrome1
4728,drug,Syndrome1
5050,drug,Syndrome1
29920,drug,Syndrome1
10166,drug,Syndrome1
10465,drug,Syndrome1
5682,drug,Syndrome1
80150,drug,Syndrome1
4722,drug,Syndrome1
4723,drug,Syndrome1
2346,drug,Syndrome1
2760,drug,Syndrome1
95,drug,Syndrome1
2948,drug,Syndrome1
51181,drug,Syndrome1
11212,drug,Syndrome1
883,drug,Syndrome1
5207,drug,Syndrome1
80896,drug,Syndrome1
5095,drug,Syndrome1
646625,drug,Syndrome1
4852,drug,Syndrome1
949,drug,Syndrome1
168667,drug,Syndrome1
399665,drug,Syndrome1
1536,drug,Syndrome1
1994,drug,Syndrome1
2309,drug,Syndrome1
3146,drug,Syndrome1
3148,drug,Syndrome1
3149,drug,Syndrome1
3875,drug,Syndrome1
4689,drug,Syndrome1
7019,drug,Syndrome1
7082,drug,Syndrome1
7225,drug,Syndrome1
7343,drug,Syndrome1
9644,drug,Syndrome1
9760,drug,Syndrome1
10362,drug,Syndrome1
10363,drug,Syndrome1
27035,drug,Syndrome1
27324,drug,Syndrome1
50507,drug,Syndrome1
53905,drug,Syndrome1
54106,drug,Syndrome1
79400,drug,Syndrome1
81631,drug,Syndrome1
84969,drug,Syndrome1
124056,drug,Syndrome1
127540,drug,Syndrome1
285590,drug,Syndrome1
653361,drug,Syndrome1
183,drug,Syndrome1
301,drug,Syndrome1
643,drug,Syndrome1
718,drug,Syndrome1
719,drug,Syndrome1
727,drug,Syndrome1
728,drug,Syndrome1
846,drug,Syndrome1
1235,drug,Syndrome1
1236,drug,Syndrome1
1237,drug,Syndrome1
1548,drug,Syndrome1
1553,drug,Syndrome1
1901,drug,Syndrome1
1903,drug,Syndrome1
2357,drug,Syndrome1
2358,drug,Syndrome1
2359,drug,Syndrome1
2771,drug,Syndrome1
2826,drug,Syndrome1
2833,drug,Syndrome1
2840,drug,Syndrome1
2841,drug,Syndrome1
2852,drug,Syndrome1
2912,drug,Syndrome1
2913,drug,Syndrome1
2914,drug,Syndrome1
2916,drug,Syndrome1
2917,drug,Syndrome1
2918,drug,Syndrome1
2919,drug,Syndrome1
2920,drug,Syndrome1
2921,drug,Syndrome1
3577,drug,Syndrome1
3579,drug,Syndrome1
3627,drug,Syndrome1
3827,drug,Syndrome1
4256,drug,Syndrome1
4283,drug,Syndrome1
4543,drug,Syndrome1
4544,drug,Syndrome1
5030,drug,Syndrome1
5173,drug,Syndrome1
5367,drug,Syndrome1
5368,drug,Syndrome1
5473,drug,Syndrome1
5539,drug,Syndrome1
5726,drug,Syndrome1
6288,drug,Syndrome1
6363,drug,Syndrome1
6364,drug,Syndrome1
6366,drug,Syndrome1
6370,drug,Syndrome1
6372,drug,Syndrome1
6373,drug,Syndrome1
6374,drug,Syndrome1
6387,drug,Syndrome1
6750,drug,Syndrome1
8698,drug,Syndrome1
8843,drug,Syndrome1
9290,drug,Syndrome1
9294,drug,Syndrome1
9934,drug,Syndrome1
10563,drug,Syndrome1
10850,drug,Syndrome1
10874,drug,Syndrome1
11251,drug,Syndrome1
23632,drug,Syndrome1
27199,drug,Syndrome1
50831,drug,Syndrome1
50832,drug,Syndrome1
50833,drug,Syndrome1
50834,drug,Syndrome1
50835,drug,Syndrome1
50836,drug,Syndrome1
50837,drug,Syndrome1
50838,drug,Syndrome1
50839,drug,Syndrome1
50840,drug,Syndrome1
50865,drug,Syndrome1
