Gene,SetType,DiseaseType
22852,drug,Syndrome3
22881,drug,Syndrome3
22941,drug,Syndrome3
23189,drug,Syndrome3
23243,drug,Syndrome3
23294,drug,Syndrome3
23390,drug,Syndrome3
23784,drug,Syndrome3
26051,drug,Syndrome3
26057,drug,Syndrome3
26064,drug,Syndrome3
26115,drug,Syndrome3
26287,drug,Syndrome3
27063,drug,Syndrome3
27130,drug,Syndrome3
50944,drug,Syndrome3
51239,drug,Syndrome3
51479,drug,Syndrome3
51665,drug,Syndrome3
51666,drug,Syndrome3
51676,drug,Syndrome3
54101,drug,Syndrome3
54503,drug,Syndrome3
54522,drug,Syndrome3
54737,drug,Syndrome3
54776,drug,Syndrome3
54851,drug,Syndrome3
54882,drug,Syndrome3
55075,drug,Syndrome3
55367,drug,Syndrome3
55527,drug,Syndrome3
55608,drug,Syndrome3
56311,drug,Syndrome3
56899,drug,Syndrome3
56929,drug,Syndrome3
57182,drug,Syndrome3
57498,drug,Syndrome3
57513,drug,Syndrome3
57524,drug,Syndrome3
57531,drug,Syndrome3
57534,drug,Syndrome3
57763,drug,Syndrome3
63926,drug,Syndrome3
64332,drug,Syndrome3
65124,drug,Syndrome3
79722,drug,Syndrome3
79754,drug,Syndrome3
79813,drug,Syndrome3
79998,drug,Syndrome3
80325,drug,Syndrome3
80351,drug,Syndrome3
83715,drug,Syndrome3
83992,drug,Syndrome3
84079,drug,Syndrome3
84807,drug,Syndrome3
84988,drug,Syndrome3
85461,drug,Syndrome3
91074,drug,Syndrome3
91526,drug,Syndrome3
92565,drug,Syndrome3
92591,drug,Syndrome3
116729,drug,Syndrome3
118932,drug,Syndrome3
122416,drug,Syndrome3
124401,drug,Syndrome3
126626,drug,Syndrome3
129138,drug,Syndrome3
136371,drug,Syndrome3
136991,drug,Syndrome3
140456,drug,Syndrome3
140458,drug,Syndrome3
140459,drug,Syndrome3
140460,drug,Syndrome3
140461,drug,Syndrome3
140462,drug,Syndrome3
140731,drug,Syndrome3
142685,drug,Syndrome3
142686,drug,Syndrome3
142689,drug,Syndrome3
147463,drug,Syndrome3
148741,drug,Syndrome3
157567,drug,Syndrome3
163782,drug,Syndrome3
170961,drug,Syndrome3
200539,drug,Syndrome3
203286,drug,Syndrome3
253650,drug,Syndrome3
255239,drug,Syndrome3
256949,drug,Syndrome3
257629,drug,Syndrome3
283373,drug,Syndrome3
284353,drug,Syndrome3
317754,drug,Syndrome3
338699,drug,Syndrome3
339768,drug,Syndrome3
353322,drug,Syndrome3
374569,drug,Syndrome3
374860,drug,Syndrome3
375248,drug,Syndrome3
388468,drug,Syndrome3
400986,drug,Syndrome3
401036,drug,Syndrome3
441430,drug,Syndrome3
441459,drug,Syndrome3
441478,drug,Syndrome3
441869,drug,Syndrome3
554226,drug,Syndrome3
728747,drug,Syndrome3
728780,drug,Syndrome3
100131244,drug,Syndrome3
100287399,drug,Syndrome3
100287718,drug,Syndrome3
100310846,drug,Syndrome3
100526835,drug,Syndrome3
100996331,drug,Syndrome3
51477,drug,Syndrome3
1080,drug,Syndrome3
24145,drug,Syndrome3
10006,drug,Syndrome3
250,drug,Syndrome3
251,drug,Syndrome3
2550,drug,Syndrome3
3717,drug,Syndrome3
4502,drug,Syndrome3
6401,drug,Syndrome3
6513,drug,Syndrome3
50848,drug,Syndrome3
4973,drug,Syndrome3
1733,drug,Syndrome3
2946,drug,Syndrome3
3551,drug,Syndrome3
6590,drug,Syndrome3
941,drug,Syndrome3
958,drug,Syndrome3
2796,drug,Syndrome3
11104,drug,Syndrome3
3172,drug,Syndrome3
6927,drug,Syndrome3
7726,drug,Syndrome3
3931,drug,Syndrome3
2521,drug,Syndrome3
5894,drug,Syndrome3
7345,drug,Syndrome3
25824,drug,Syndrome3
7980,drug,Syndrome3
145226,drug,Syndrome3
5728,drug,Syndrome3
5130,drug,Syndrome3
6584,drug,Syndrome3
728411,drug,Syndrome3
123,drug,Syndrome3
185,drug,Syndrome3
2149,drug,Syndrome3
3447,drug,Syndrome3
3456,drug,Syndrome3
3693,drug,Syndrome3
3718,drug,Syndrome3
3953,drug,Syndrome3
5154,drug,Syndrome3
7077,drug,Syndrome3
55602,drug,Syndrome3
59272,drug,Syndrome3
857,drug,Syndrome3
860,drug,Syndrome3
1147,drug,Syndrome3
1281,drug,Syndrome3
1364,drug,Syndrome3
1950,drug,Syndrome3
2002,drug,Syndrome3
2065,drug,Syndrome3
2697,drug,Syndrome3
3099,drug,Syndrome3
3297,drug,Syndrome3
3315,drug,Syndrome3
3481,drug,Syndrome3
3486,drug,Syndrome3
3552,drug,Syndrome3
3659,drug,Syndrome3
4824,drug,Syndrome3
5118,drug,Syndrome3
5921,drug,Syndrome3
6696,drug,Syndrome3
6783,drug,Syndrome3
7056,drug,Syndrome3
8816,drug,Syndrome3
9429,drug,Syndrome3
9520,drug,Syndrome3
11186,drug,Syndrome3
3791,drug,Syndrome3
3359,drug,Syndrome3
3689,drug,Syndrome3
6915,drug,Syndrome3
6916,drug,Syndrome3
29107,drug,Syndrome3
1638,drug,Syndrome3
7306,drug,Syndrome3
4286,drug,Syndrome3
4835,drug,Syndrome3
6667,drug,Syndrome3
339221,drug,Syndrome3
19,drug,Syndrome3
10599,drug,Syndrome3
64240,drug,Syndrome3
64241,drug,Syndrome3
5967,drug,Syndrome3
9863,drug,Syndrome3
178,drug,Syndrome3
276,drug,Syndrome3
280,drug,Syndrome3
5834,drug,Syndrome3
6519,drug,Syndrome3
6520,drug,Syndrome3
10768,drug,Syndrome3
1816,drug,Syndrome3
3269,drug,Syndrome3
7295,drug,Syndrome3
7155,drug,Syndrome3
7156,drug,Syndrome3
8940,drug,Syndrome3
116447,drug,Syndrome3
2822,drug,Syndrome3
3612,drug,Syndrome3
157695,drug,Syndrome3
5305,drug,Syndrome3
55509,drug,Syndrome3
23621,drug,Syndrome3
2548,drug,Syndrome3
2595,drug,Syndrome3
9365,drug,Syndrome3
9370,drug,Syndrome3
23193,drug,Syndrome3
57462,drug,Syndrome3
93432,drug,Syndrome3
152831,drug,Syndrome3
197021,drug,Syndrome3
3065,drug,Syndrome3
5423,drug,Syndrome3
5739,drug,Syndrome3
5770,drug,Syndrome3
5771,drug,Syndrome3
7365,drug,Syndrome3
10720,drug,Syndrome3
151306,drug,Syndrome3
47,drug,Syndrome3
158,drug,Syndrome3
330,drug,Syndrome3
356,drug,Syndrome3
571,drug,Syndrome3
943,drug,Syndrome3
1958,drug,Syndrome3
2017,drug,Syndrome3
2022,drug,Syndrome3
2624,drug,Syndrome3
2812,drug,Syndrome3
3113,drug,Syndrome3
3115,drug,Syndrome3
3280,drug,Syndrome3
3303,drug,Syndrome3
3304,drug,Syndrome3
3320,drug,Syndrome3
3337,drug,Syndrome3
3674,drug,Syndrome3
3720,drug,Syndrome3
3750,drug,Syndrome3
4363,drug,Syndrome3
5176,drug,Syndrome3
5774,drug,Syndrome3
5971,drug,Syndrome3
6125,drug,Syndrome3
6138,drug,Syndrome3
6452,drug,Syndrome3
6487,drug,Syndrome3
6653,drug,Syndrome3
7037,drug,Syndrome3
8440,drug,Syndrome3
8661,drug,Syndrome3
8683,drug,Syndrome3
9654,drug,Syndrome3
9817,drug,Syndrome3
9870,drug,Syndrome3
10365,drug,Syndrome3
10550,drug,Syndrome3
10825,drug,Syndrome3
10849,drug,Syndrome3
22822,drug,Syndrome3
25907,drug,Syndrome3
26088,drug,Syndrome3
30001,drug,Syndrome3
50940,drug,Syndrome3
51386,drug,Syndrome3
54541,drug,Syndrome3
55194,drug,Syndrome3
55240,drug,Syndrome3
57403,drug,Syndrome3
58497,drug,Syndrome3
59335,drug,Syndrome3
65078,drug,Syndrome3
79094,drug,Syndrome3
83547,drug,Syndrome3
83667,drug,Syndrome3
84649,drug,Syndrome3
113730,drug,Syndrome3
140838,drug,Syndrome3
340719,drug,Syndrome3
388325,drug,Syndrome3
100128927,drug,Syndrome3
695,drug,Syndrome3
4504,drug,Syndrome3
125,drug,Syndrome3
127,drug,Syndrome3
128,drug,Syndrome3
130,drug,Syndrome3
1103,drug,Syndrome3
1119,drug,Syndrome3
1120,drug,Syndrome3
2903,drug,Syndrome3
5337,drug,Syndrome3
5338,drug,Syndrome3
6580,drug,Syndrome3
6582,drug,Syndrome3
6839,drug,Syndrome3
9468,drug,Syndrome3
9791,drug,Syndrome3
9976,drug,Syndrome3
10891,drug,Syndrome3
23446,drug,Syndrome3
23646,drug,Syndrome3
55224,drug,Syndrome3
55500,drug,Syndrome3
56261,drug,Syndrome3
57153,drug,Syndrome3
122618,drug,Syndrome3
126969,drug,Syndrome3
201164,drug,Syndrome3
204962,drug,Syndrome3
386593,drug,Syndrome3
1109,drug,Syndrome3
1646,drug,Syndrome3
6718,drug,Syndrome3
10327,drug,Syndrome3
83592,drug,Syndrome3
441282,drug,Syndrome3
3495,drug,Syndrome3
3713,drug,Syndrome3
5924,drug,Syndrome3
7097,drug,Syndrome3
7290,drug,Syndrome3
9971,drug,Syndrome3
27165,drug,Syndrome3
29946,drug,Syndrome3
140596,drug,Syndrome3
335,drug,Syndrome3
991,drug,Syndrome3
995,drug,Syndrome3
1410,drug,Syndrome3
1591,drug,Syndrome3
2645,drug,Syndrome3
3248,drug,Syndrome3
3767,drug,Syndrome3
3949,drug,Syndrome3
5347,drug,Syndrome3
5371,drug,Syndrome3
5607,drug,Syndrome3
5732,drug,Syndrome3
5737,drug,Syndrome3
6294,drug,Syndrome3
6300,drug,Syndrome3
6850,drug,Syndrome3
7042,drug,Syndrome3
9611,drug,Syndrome3
9656,drug,Syndrome3
10013,drug,Syndrome3
10232,drug,Syndrome3
10769,drug,Syndrome3
11140,drug,Syndrome3
54658,drug,Syndrome3
55872,drug,Syndrome3
57820,drug,Syndrome3
1791,drug,Syndrome3
7031,drug,Syndrome3
2006,drug,Syndrome3
5914,drug,Syndrome3
53630,drug,Syndrome3
5582,drug,Syndrome3
5590,drug,Syndrome3
1571,drug,Syndrome3
1572,drug,Syndrome3
1386,drug,Syndrome3
1437,drug,Syndrome3
2247,drug,Syndrome3
3636,drug,Syndrome3
4319,drug,Syndrome3
5175,drug,Syndrome3
5777,drug,Syndrome3
9479,drug,Syndrome3
9516,drug,Syndrome3
23542,drug,Syndrome3
27,drug,Syndrome3
558,drug,Syndrome3
640,drug,Syndrome3
660,drug,Syndrome3
1436,drug,Syndrome3
1445,drug,Syndrome3
1549,drug,Syndrome3
1551,drug,Syndrome3
1558,drug,Syndrome3
1562,drug,Syndrome3
1573,drug,Syndrome3
1577,drug,Syndrome3
1579,drug,Syndrome3
1580,drug,Syndrome3
1581,drug,Syndrome3
1582,drug,Syndrome3
1583,drug,Syndrome3
1584,drug,Syndrome3
1585,drug,Syndrome3
1586,drug,Syndrome3
1592,drug,Syndrome3
1594,drug,Syndrome3
1595,drug,Syndrome3
1969,drug,Syndrome3
2041,drug,Syndrome3
2042,drug,Syndrome3
2043,drug,Syndrome3
2044,drug,Syndrome3
2045,drug,Syndrome3
2046,drug,Syndrome3
2047,drug,Syndrome3
2048,drug,Syndrome3
2049,drug,Syndrome3
2050,drug,Syndrome3
2051,drug,Syndrome3
2260,drug,Syndrome3
2261,drug,Syndrome3
2263,drug,Syndrome3
2264,drug,Syndrome3
2268,drug,Syndrome3
2321,drug,Syndrome3
2322,drug,Syndrome3
2324,drug,Syndrome3
2487,drug,Syndrome3
2535,drug,Syndrome3
2931,drug,Syndrome3
3055,drug,Syndrome3
3645,drug,Syndrome3
3654,drug,Syndrome3
3656,drug,Syndrome3
3702,drug,Syndrome3
3815,drug,Syndrome3
3932,drug,Syndrome3
3984,drug,Syndrome3
3985,drug,Syndrome3
4051,drug,Syndrome3
4056,drug,Syndrome3
4067,drug,Syndrome3
4145,drug,Syndrome3
4293,drug,Syndrome3
4294,drug,Syndrome3
4296,drug,Syndrome3
4342,drug,Syndrome3
4593,drug,Syndrome3
4919,drug,Syndrome3
5156,drug,Syndrome3
5157,drug,Syndrome3
5159,drug,Syndrome3
5740,drug,Syndrome3
5753,drug,Syndrome3
5754,drug,Syndrome3
5979,drug,Syndrome3
6422,drug,Syndrome3
6423,drug,Syndrome3
6424,drug,Syndrome3
6425,drug,Syndrome3
6518,drug,Syndrome3
6566,drug,Syndrome3
6608,drug,Syndrome3
6725,drug,Syndrome3
6794,drug,Syndrome3
7016,drug,Syndrome3
7075,drug,Syndrome3
7294,drug,Syndrome3
7297,drug,Syndrome3
7301,drug,Syndrome3
7525,drug,Syndrome3
7535,drug,Syndrome3
7855,drug,Syndrome3
7976,drug,Syndrome3
8321,drug,Syndrome3
8322,drug,Syndrome3
8323,drug,Syndrome3
8324,drug,Syndrome3
8325,drug,Syndrome3
8326,drug,Syndrome3
8529,drug,Syndrome3
8737,drug,Syndrome3
9120,drug,Syndrome3
9121,drug,Syndrome3
9197,drug,Syndrome3
9356,drug,Syndrome3
9376,drug,Syndrome3
9420,drug,Syndrome3
9578,drug,Syndrome3
9833,drug,Syndrome3
9899,drug,Syndrome3
10221,drug,Syndrome3
10420,drug,Syndrome3
10461,drug,Syndrome3
10595,drug,Syndrome3
10786,drug,Syndrome3
10858,drug,Syndrome3
10864,drug,Syndrome3
11035,drug,Syndrome3
11040,drug,Syndrome3
11211,drug,Syndrome3
11213,drug,Syndrome3
23178,drug,Syndrome3
23539,drug,Syndrome3
23617,drug,Syndrome3
25778,drug,Syndrome3
28951,drug,Syndrome3
29785,drug,Syndrome3
30811,drug,Syndrome3
51135,drug,Syndrome3
51302,drug,Syndrome3
51776,drug,Syndrome3
53834,drug,Syndrome3
54905,drug,Syndrome3
55301,drug,Syndrome3
55359,drug,Syndrome3
55867,drug,Syndrome3
56603,drug,Syndrome3
56606,drug,Syndrome3
57404,drug,Syndrome3
57761,drug,Syndrome3
57834,drug,Syndrome3
64747,drug,Syndrome3
64816,drug,Syndrome3
66002,drug,Syndrome3
66035,drug,Syndrome3
81629,drug,Syndrome3
83552,drug,Syndrome3
83931,drug,Syndrome3
83942,drug,Syndrome3
83985,drug,Syndrome3
84451,drug,Syndrome3
91461,drug,Syndrome3
113612,drug,Syndrome3
113655,drug,Syndrome3
114571,drug,Syndrome3
114902,drug,Syndrome3
116085,drug,Syndrome3
120227,drug,Syndrome3
124976,drug,Syndrome3
126410,drug,Syndrome3
144195,drug,Syndrome3
155184,drug,Syndrome3
162515,drug,Syndrome3
167359,drug,Syndrome3
197259,drug,Syndrome3
199974,drug,Syndrome3
201305,drug,Syndrome3
220963,drug,Syndrome3
260293,drug,Syndrome3
283238,drug,Syndrome3
283629,drug,Syndrome3
284541,drug,Syndrome3
284656,drug,Syndrome3
285220,drug,Syndrome3
285440,drug,Syndrome3
338557,drug,Syndrome3
339761,drug,Syndrome3
340665,drug,Syndrome3
387601,drug,Syndrome3
387700,drug,Syndrome3
387775,drug,Syndrome3
415116,drug,Syndrome3
7006,drug,Syndrome3
9,drug,Syndrome3
896,drug,Syndrome3
940,drug,Syndrome3
1009,drug,Syndrome3
1051,drug,Syndrome3
1493,drug,Syndrome3
1677,drug,Syndrome3
1839,drug,Syndrome3
1893,drug,Syndrome3
2113,drug,Syndrome3
3727,drug,Syndrome3
4323,drug,Syndrome3
4437,drug,Syndrome3
4493,drug,Syndrome3
4615,drug,Syndrome3
4686,drug,Syndrome3
4803,drug,Syndrome3
5105,drug,Syndrome3
5603,drug,Syndrome3
5747,drug,Syndrome3
7046,drug,Syndrome3
7182,drug,Syndrome3
7490,drug,Syndrome3
10018,drug,Syndrome3
10724,drug,Syndrome3
23013,drug,Syndrome3
51147,drug,Syndrome3
51422,drug,Syndrome3
64344,drug,Syndrome3
94033,drug,Syndrome3
290,drug,Syndrome3
622,drug,Syndrome3
874,drug,Syndrome3
1495,drug,Syndrome3
3290,drug,Syndrome3
3291,drug,Syndrome3
3292,drug,Syndrome3
3294,drug,Syndrome3
3728,drug,Syndrome3
5781,drug,Syndrome3
5959,drug,Syndrome3
8608,drug,Syndrome3
8630,drug,Syndrome3
10202,drug,Syndrome3
10901,drug,Syndrome3
25979,drug,Syndrome3
26063,drug,Syndrome3
28234,drug,Syndrome3
51170,drug,Syndrome3
51171,drug,Syndrome3
55825,drug,Syndrome3
56898,drug,Syndrome3
57665,drug,Syndrome3
79758,drug,Syndrome3
84263,drug,Syndrome3
84869,drug,Syndrome3
115817,drug,Syndrome3
121214,drug,Syndrome3
145482,drug,Syndrome3
147015,drug,Syndrome3
157506,drug,Syndrome3
195814,drug,Syndrome3
201140,drug,Syndrome3
207063,drug,Syndrome3
317749,drug,Syndrome3
345275,drug,Syndrome3
374875,drug,Syndrome3
388963,drug,Syndrome3
112802,drug,Syndrome3
121391,drug,Syndrome3
140807,drug,Syndrome3
319101,drug,Syndrome3
6439,drug,Syndrome3
51294,drug,Syndrome3
645,drug,Syndrome3
900,drug,Syndrome3
1022,drug,Syndrome3
1028,drug,Syndrome3
3848,drug,Syndrome3
3927,drug,Syndrome3
4174,drug,Syndrome3
4175,drug,Syndrome3
4830,drug,Syndrome3
5037,drug,Syndrome3
5052,drug,Syndrome3
5223,drug,Syndrome3
5883,drug,Syndrome3
6500,drug,Syndrome3
6502,drug,Syndrome3
7337,drug,Syndrome3
8407,drug,Syndrome3
9978,drug,Syndrome3
10961,drug,Syndrome3
10963,drug,Syndrome3
55163,drug,Syndrome3
84836,drug,Syndrome3
506,drug,Syndrome3
3283,drug,Syndrome3
6356,drug,Syndrome3
993,drug,Syndrome3
3973,drug,Syndrome3
4982,drug,Syndrome3
314,drug,Syndrome3
710,drug,Syndrome3
1356,drug,Syndrome3
1520,drug,Syndrome3
2739,drug,Syndrome3
3948,drug,Syndrome3
5524,drug,Syndrome3
8574,drug,Syndrome3
8639,drug,Syndrome3
9380,drug,Syndrome3
55586,drug,Syndrome3
440275,drug,Syndrome3
338,drug,Syndrome3
1066,drug,Syndrome3
4547,drug,Syndrome3
8435,drug,Syndrome3
4588,drug,Syndrome3
7007,drug,Syndrome3
220001,drug,Syndrome3
283310,drug,Syndrome3
727897,drug,Syndrome3
10846,drug,Syndrome3
823,drug,Syndrome3
1278,drug,Syndrome3
2542,drug,Syndrome3
2983,drug,Syndrome3
4311,drug,Syndrome3
10524,drug,Syndrome3
51596,drug,Syndrome3
84676,drug,Syndrome3
114907,drug,Syndrome3
100506742,drug,Syndrome3
5598,drug,Syndrome3
6713,drug,Syndrome3
8564,drug,Syndrome3
51004,drug,Syndrome3
5581,drug,Syndrome3
15,drug,Syndrome3
23,drug,Syndrome3
48,drug,Syndrome3
50,drug,Syndrome3
90,drug,Syndrome3
118,drug,Syndrome3
119,drug,Syndrome3
120,drug,Syndrome3
159,drug,Syndrome3
218,drug,Syndrome3
220,drug,Syndrome3
222,drug,Syndrome3
224,drug,Syndrome3
268,drug,Syndrome3
283,drug,Syndrome3
350,drug,Syndrome3
382,drug,Syndrome3
396,drug,Syndrome3
432,drug,Syndrome3
462,drug,Syndrome3
501,drug,Syndrome3
525,drug,Syndrome3
526,drug,Syndrome3
538,drug,Syndrome3
540,drug,Syndrome3
586,drug,Syndrome3
587,drug,Syndrome3
597,drug,Syndrome3
599,drug,Syndrome3
633,drug,Syndrome3
651,drug,Syndrome3
653,drug,Syndrome3
655,drug,Syndrome3
656,drug,Syndrome3
666,drug,Syndrome3
722,drug,Syndrome3
725,drug,Syndrome3
790,drug,Syndrome3
912,drug,Syndrome3
913,drug,Syndrome3
969,drug,Syndrome3
971,drug,Syndrome3
974,drug,Syndrome3
1033,drug,Syndrome3
1117,drug,Syndrome3
1118,drug,Syndrome3
1163,drug,Syndrome3
1164,drug,Syndrome3
1267,drug,Syndrome3
1358,drug,Syndrome3
1359,drug,Syndrome3
1361,drug,Syndrome3
1371,drug,Syndrome3
1379,drug,Syndrome3
1400,drug,Syndrome3
1428,drug,Syndrome3
1431,drug,Syndrome3
1487,drug,Syndrome3
1488,drug,Syndrome3
1604,drug,Syndrome3
1786,drug,Syndrome3
1787,drug,Syndrome3
1807,drug,Syndrome3
1808,drug,Syndrome3
1809,drug,Syndrome3
1841,drug,Syndrome3
1844,drug,Syndrome3
1845,drug,Syndrome3
1846,drug,Syndrome3
1847,drug,Syndrome3
1848,drug,Syndrome3
1849,drug,Syndrome3
1850,drug,Syndrome3
1852,drug,Syndrome3
1879,drug,Syndrome3
1889,drug,Syndrome3
1937,drug,Syndrome3
2011,drug,Syndrome3
2023,drug,Syndrome3
2026,drug,Syndrome3
2027,drug,Syndrome3
2068,drug,Syndrome3
2203,drug,Syndrome3
2205,drug,Syndrome3
2224,drug,Syndrome3
2230,drug,Syndrome3
2271,drug,Syndrome3
2281,drug,Syndrome3
2618,drug,Syndrome3
2653,drug,Syndrome3
2657,drug,Syndrome3
2660,drug,Syndrome3
2661,drug,Syndrome3
2673,drug,Syndrome3
2923,drug,Syndrome3
2953,drug,Syndrome3
3155,drug,Syndrome3
3417,drug,Syndrome3
3418,drug,Syndrome3
3419,drug,Syndrome3
3420,drug,Syndrome3
3421,drug,Syndrome3
3614,drug,Syndrome3
3615,drug,Syndrome3
3623,drug,Syndrome3
3624,drug,Syndrome3
3625,drug,Syndrome3
3626,drug,Syndrome3
3658,drug,Syndrome3
3704,drug,Syndrome3
3792,drug,Syndrome3
3820,drug,Syndrome3
3824,drug,Syndrome3
3836,drug,Syndrome3
3838,drug,Syndrome3
3839,drug,Syndrome3
3840,drug,Syndrome3
3841,drug,Syndrome3
3845,drug,Syndrome3
4068,drug,Syndrome3
4139,drug,Syndrome3
4140,drug,Syndrome3
4190,drug,Syndrome3
4191,drug,Syndrome3
4194,drug,Syndrome3
4282,drug,Syndrome3
4598,drug,Syndrome3
4638,drug,Syndrome3
4668,drug,Syndrome3
4669,drug,Syndrome3
4688,drug,Syndrome3
4809,drug,Syndrome3
4831,drug,Syndrome3
4832,drug,Syndrome3
4833,drug,Syndrome3
4838,drug,Syndrome3
4907,drug,Syndrome3
5016,drug,Syndrome3
5034,drug,Syndrome3
5036,drug,Syndrome3
5045,drug,Syndrome3
5068,drug,Syndrome3
5104,drug,Syndrome3
5122,drug,Syndrome3
5125,drug,Syndrome3
5126,drug,Syndrome3
5184,drug,Syndrome3
5251,drug,Syndrome3
5300,drug,Syndrome3
5372,drug,Syndrome3
5373,drug,Syndrome3
5375,drug,Syndrome3
5470,drug,Syndrome3
5475,drug,Syndrome3
5494,drug,Syndrome3
5515,drug,Syndrome3
5516,drug,Syndrome3
5531,drug,Syndrome3
5532,drug,Syndrome3
5533,drug,Syndrome3
5536,drug,Syndrome3
5553,drug,Syndrome3
5557,drug,Syndrome3
5562,drug,Syndrome3
5563,drug,Syndrome3
5564,drug,Syndrome3
5565,drug,Syndrome3
5571,drug,Syndrome3
5625,drug,Syndrome3
5768,drug,Syndrome3
5789,drug,Syndrome3
5793,drug,Syndrome3
5818,drug,Syndrome3
5888,drug,Syndrome3
5889,drug,Syndrome3
5890,drug,Syndrome3
5892,drug,Syndrome3
5915,drug,Syndrome3
5968,drug,Syndrome3
5997,drug,Syndrome3
5998,drug,Syndrome3
5999,drug,Syndrome3
6000,drug,Syndrome3
6001,drug,Syndrome3
6002,drug,Syndrome3
6003,drug,Syndrome3
6004,drug,Syndrome3
6037,drug,Syndrome3
6050,drug,Syndrome3
6124,drug,Syndrome3
6130,drug,Syndrome3
6206,drug,Syndrome3
6233,drug,Syndrome3
6241,drug,Syndrome3
6279,drug,Syndrome3
6280,drug,Syndrome3
6283,drug,Syndrome3
6320,drug,Syndrome3
6390,drug,Syndrome3
6391,drug,Syndrome3
6405,drug,Syndrome3
6451,drug,Syndrome3
6561,drug,Syndrome3
6576,drug,Syndrome3
6628,drug,Syndrome3
6634,drug,Syndrome3
6734,drug,Syndrome3
6780,drug,Syndrome3
6815,drug,Syndrome3
6868,drug,Syndrome3
6888,drug,Syndrome3
7043,drug,Syndrome3
7044,drug,Syndrome3
7145,drug,Syndrome3
7162,drug,Syndrome3
7174,drug,Syndrome3
7264,drug,Syndrome3
7273,drug,Syndrome3
7317,drug,Syndrome3
7318,drug,Syndrome3
7371,drug,Syndrome3
7374,drug,Syndrome3
7407,drug,Syndrome3
7511,drug,Syndrome3
7512,drug,Syndrome3
7517,drug,Syndrome3
7533,drug,Syndrome3
7784,drug,Syndrome3
7881,drug,Syndrome3
7915,drug,Syndrome3
7919,drug,Syndrome3
7957,drug,Syndrome3
7978,drug,Syndrome3
8200,drug,Syndrome3
8226,drug,Syndrome3
8312,drug,Syndrome3
8313,drug,Syndrome3
8382,drug,Syndrome3
8482,drug,Syndrome3
8490,drug,Syndrome3
8514,drug,Syndrome3
8555,drug,Syndrome3
8556,drug,Syndrome3
8565,drug,Syndrome3
8601,drug,Syndrome3
8654,drug,Syndrome3
8720,drug,Syndrome3
8729,drug,Syndrome3
8786,drug,Syndrome3
8787,drug,Syndrome3
8789,drug,Syndrome3
8813,drug,Syndrome3
8833,drug,Syndrome3
8854,drug,Syndrome3
8883,drug,Syndrome3
9024,drug,Syndrome3
9037,drug,Syndrome3
9039,drug,Syndrome3
9058,drug,Syndrome3
9060,drug,Syndrome3
9061,drug,Syndrome3
9146,drug,Syndrome3
9159,drug,Syndrome3
9196,drug,Syndrome3
9210,drug,Syndrome3
9255,drug,Syndrome3
9265,drug,Syndrome3
9427,drug,Syndrome3
9453,drug,Syndrome3
9455,drug,Syndrome3
9456,drug,Syndrome3
9501,drug,Syndrome3
9573,drug,Syndrome3
9576,drug,Syndrome3
9584,drug,Syndrome3
9601,drug,Syndrome3
9628,drug,Syndrome3
9698,drug,Syndrome3
9718,drug,Syndrome3
9723,drug,Syndrome3
9797,drug,Syndrome3
9843,drug,Syndrome3
9937,drug,Syndrome3
9945,drug,Syndrome3
9958,drug,Syndrome3
10054,drug,Syndrome3
10055,drug,Syndrome3
10059,drug,Syndrome3
10061,drug,Syndrome3
10105,drug,Syndrome3
10125,drug,Syndrome3
10130,drug,Syndrome3
10143,drug,Syndrome3
10171,drug,Syndrome3
10190,drug,Syndrome3
10201,drug,Syndrome3
10219,drug,Syndrome3
10220,drug,Syndrome3
10247,drug,Syndrome3
10287,drug,Syndrome3
10290,drug,Syndrome3
10332,drug,Syndrome3
10371,drug,Syndrome3
10392,drug,Syndrome3
10394,drug,Syndrome3
10423,drug,Syndrome3
10468,drug,Syndrome3
10500,drug,Syndrome3
10505,drug,Syndrome3
10507,drug,Syndrome3
10509,drug,Syndrome3
10512,drug,Syndrome3
10533,drug,Syndrome3
10549,drug,Syndrome3
10557,drug,Syndrome3
10570,drug,Syndrome3
10636,drug,Syndrome3
10637,drug,Syndrome3
10840,drug,Syndrome3
10914,drug,Syndrome3
10954,drug,Syndrome3
11144,drug,Syndrome3
11157,drug,Syndrome3
11162,drug,Syndrome3
11221,drug,Syndrome3
11266,drug,Syndrome3
11315,drug,Syndrome3
11332,drug,Syndrome3
22875,drug,Syndrome3
22895,drug,Syndrome3
22914,drug,Syndrome3
22934,drug,Syndrome3
22977,drug,Syndrome3
22982,drug,Syndrome3
23057,drug,Syndrome3
23071,drug,Syndrome3
23173,drug,Syndrome3
23181,drug,Syndrome3
23234,drug,Syndrome3
23235,drug,Syndrome3
23287,drug,Syndrome3
23363,drug,Syndrome3
23369,drug,Syndrome3
23387,drug,Syndrome3
23576,drug,Syndrome3
23590,drug,Syndrome3
23592,drug,Syndrome3
23601,drug,Syndrome3
23623,drug,Syndrome3
23633,drug,Syndrome3
25796,drug,Syndrome3
25974,drug,Syndrome3
25996,drug,Syndrome3
26027,drug,Syndrome3
26227,drug,Syndrome3
26253,drug,Syndrome3
26266,drug,Syndrome3
26575,drug,Syndrome3
26585,drug,Syndrome3
27044,drug,Syndrome3
27159,drug,Syndrome3
27302,drug,Syndrome3
27304,drug,Syndrome3
27440,drug,Syndrome3
29103,drug,Syndrome3
