Gene,SetType,DiseaseType
129138,drug,Syndrome2
136371,drug,Syndrome2
136991,drug,Syndrome2
140456,drug,Syndrome2
140458,drug,Syndrome2
140459,drug,Syndrome2
140460,drug,Syndrome2
140461,drug,Syndrome2
140462,drug,Syndrome2
140731,drug,Syndrome2
142685,drug,Syndrome2
142686,drug,Syndrome2
142689,drug,Syndrome2
147463,drug,Syndrome2
148741,drug,Syndrome2
157567,drug,Syndrome2
163782,drug,Syndrome2
170961,drug,Syndrome2
200539,drug,Syndrome2
203286,drug,Syndrome2
253650,drug,Syndrome2
255239,drug,Syndrome2
256949,drug,Syndrome2
257629,drug,Syndrome2
283373,drug,Syndrome2
284353,drug,Syndrome2
317754,drug,Syndrome2
338699,drug,Syndrome2
339768,drug,Syndrome2
353322,drug,Syndrome2
374569,drug,Syndrome2
374860,drug,Syndrome2
375248,drug,Syndrome2
388468,drug,Syndrome2
400986,drug,Syndrome2
401036,drug,Syndrome2
441430,drug,Syndrome2
441459,drug,Syndrome2
441478,drug,Syndrome2
441869,drug,Syndrome2
554226,drug,Syndrome2
728747,drug,Syndrome2
728780,drug,Syndrome2
100131244,drug,Syndrome2
100287399,drug,Syndrome2
100287718,drug,Syndrome2
100310846,drug,Syndrome2
100526835,drug,Syndrome2
100996331,drug,Syndrome2
51477,drug,Syndrome2
1080,drug,Syndrome2
24145,drug,Syndrome2
10006,drug,Syndrome2
248,drug,Syndrome2
250,drug,Syndrome2
251,drug,Syndrome2
4313,drug,Syndrome2
2550,drug,Syndrome2
3717,drug,Syndrome2
4502,drug,Syndrome2
6401,drug,Syndrome2
6513,drug,Syndrome2
50848,drug,Syndrome2
4973,drug,Syndrome2
1733,drug,Syndrome2
2946,drug,Syndrome2
3037,drug,Syndrome2
3551,drug,Syndrome2
3643,drug,Syndrome2
5709,drug,Syndrome2
6517,drug,Syndrome2
6590,drug,Syndrome2
9970,drug,Syndrome2
10598,drug,Syndrome2
941,drug,Syndrome2
958,drug,Syndrome2
2796,drug,Syndrome2
11104,drug,Syndrome2
3172,drug,Syndrome2
5111,drug,Syndrome2
6927,drug,Syndrome2
7351,drug,Syndrome2
7726,drug,Syndrome2
6258,drug,Syndrome2
3931,drug,Syndrome2
2521,drug,Syndrome2
5894,drug,Syndrome2
7345,drug,Syndrome2
25824,drug,Syndrome2
7980,drug,Syndrome2
145226,drug,Syndrome2
627,drug,Syndrome2
1071,drug,Syndrome2
1401,drug,Syndrome2
2028,drug,Syndrome2
3651,drug,Syndrome2
4023,drug,Syndrome2
4435,drug,Syndrome2
4915,drug,Syndrome2
5066,drug,Syndrome2
6319,drug,Syndrome2
6514,drug,Syndrome2
6646,drug,Syndrome2
7352,drug,Syndrome2
23549,drug,Syndrome2
118429,drug,Syndrome2
5728,drug,Syndrome2
1277,drug,Syndrome2
5130,drug,Syndrome2
6584,drug,Syndrome2
728411,drug,Syndrome2
123,drug,Syndrome2
185,drug,Syndrome2
1588,drug,Syndrome2
2149,drug,Syndrome2
3447,drug,Syndrome2
3456,drug,Syndrome2
3693,drug,Syndrome2
3718,drug,Syndrome2
3953,drug,Syndrome2
5154,drug,Syndrome2
7077,drug,Syndrome2
55602,drug,Syndrome2
59272,drug,Syndrome2
31,drug,Syndrome2
857,drug,Syndrome2
860,drug,Syndrome2
959,drug,Syndrome2
1029,drug,Syndrome2
1147,drug,Syndrome2
1281,drug,Syndrome2
1364,drug,Syndrome2
1950,drug,Syndrome2
2002,drug,Syndrome2
2065,drug,Syndrome2
2697,drug,Syndrome2
3099,drug,Syndrome2
3297,drug,Syndrome2
3315,drug,Syndrome2
3481,drug,Syndrome2
3486,drug,Syndrome2
3552,drug,Syndrome2
3659,drug,Syndrome2
4824,drug,Syndrome2
4953,drug,Syndrome2
5118,drug,Syndrome2
5921,drug,Syndrome2
6696,drug,Syndrome2
6783,drug,Syndrome2
7056,drug,Syndrome2
7150,drug,Syndrome2
7153,drug,Syndrome2
8816,drug,Syndrome2
9429,drug,Syndrome2
9520,drug,Syndrome2
11186,drug,Syndrome2
3791,drug,Syndrome2
3359,drug,Syndrome2
2208,drug,Syndrome2
3689,drug,Syndrome2
6915,drug,Syndrome2
6916,drug,Syndrome2
29107,drug,Syndrome2
1638,drug,Syndrome2
7306,drug,Syndrome2
4286,drug,Syndrome2
4835,drug,Syndrome2
6667,drug,Syndrome2
339221,drug,Syndrome2
19,drug,Syndrome2
10599,drug,Syndrome2
64240,drug,Syndrome2
64241,drug,Syndrome2
5967,drug,Syndrome2
9863,drug,Syndrome2
6713,drug,Syndrome2
8564,drug,Syndrome2
51004,drug,Syndrome2
10826,drug,Syndrome2
1137,drug,Syndrome2
2153,drug,Syndrome2
4282,drug,Syndrome2
8505,drug,Syndrome2
929,drug,Syndrome2
3929,drug,Syndrome2
771,drug,Syndrome2
335,drug,Syndrome2
3565,drug,Syndrome2
4035,drug,Syndrome2
5740,drug,Syndrome2
6898,drug,Syndrome2
7013,drug,Syndrome2
8639,drug,Syndrome2
23462,drug,Syndrome2
94033,drug,Syndrome2
152007,drug,Syndrome2
4775,drug,Syndrome2
278,drug,Syndrome2
1116,drug,Syndrome2
1294,drug,Syndrome2
2180,drug,Syndrome2
2182,drug,Syndrome2
3098,drug,Syndrome2
6720,drug,Syndrome2
6721,drug,Syndrome2
47,drug,Syndrome2
158,drug,Syndrome2
330,drug,Syndrome2
356,drug,Syndrome2
571,drug,Syndrome2
943,drug,Syndrome2
1958,drug,Syndrome2
2017,drug,Syndrome2
2022,drug,Syndrome2
2624,drug,Syndrome2
2812,drug,Syndrome2
3113,drug,Syndrome2
3115,drug,Syndrome2
3280,drug,Syndrome2
3303,drug,Syndrome2
3304,drug,Syndrome2
3320,drug,Syndrome2
3337,drug,Syndrome2
3674,drug,Syndrome2
3720,drug,Syndrome2
3750,drug,Syndrome2
4363,drug,Syndrome2
5176,drug,Syndrome2
5774,drug,Syndrome2
5971,drug,Syndrome2
6125,drug,Syndrome2
6138,drug,Syndrome2
6452,drug,Syndrome2
6487,drug,Syndrome2
6653,drug,Syndrome2
7037,drug,Syndrome2
7155,drug,Syndrome2
7156,drug,Syndrome2
8440,drug,Syndrome2
8661,drug,Syndrome2
8683,drug,Syndrome2
8940,drug,Syndrome2
9654,drug,Syndrome2
9817,drug,Syndrome2
9870,drug,Syndrome2
10365,drug,Syndrome2
10550,drug,Syndrome2
10825,drug,Syndrome2
10849,drug,Syndrome2
22822,drug,Syndrome2
25907,drug,Syndrome2
26088,drug,Syndrome2
30001,drug,Syndrome2
50940,drug,Syndrome2
51386,drug,Syndrome2
54541,drug,Syndrome2
55194,drug,Syndrome2
55240,drug,Syndrome2
57403,drug,Syndrome2
58497,drug,Syndrome2
59335,drug,Syndrome2
65078,drug,Syndrome2
79094,drug,Syndrome2
83547,drug,Syndrome2
83667,drug,Syndrome2
84649,drug,Syndrome2
113730,drug,Syndrome2
116447,drug,Syndrome2
140838,drug,Syndrome2
340719,drug,Syndrome2
388325,drug,Syndrome2
100128927,drug,Syndrome2
324,drug,Syndrome2
331,drug,Syndrome2
486,drug,Syndrome2
894,drug,Syndrome2
2206,drug,Syndrome2
4193,drug,Syndrome2
7226,drug,Syndrome2
8517,drug,Syndrome2
9521,drug,Syndrome2
10197,drug,Syndrome2
29880,drug,Syndrome2
79719,drug,Syndrome2
695,drug,Syndrome2
4504,drug,Syndrome2
125,drug,Syndrome2
127,drug,Syndrome2
128,drug,Syndrome2
130,drug,Syndrome2
1103,drug,Syndrome2
1119,drug,Syndrome2
1120,drug,Syndrome2
2903,drug,Syndrome2
5337,drug,Syndrome2
5338,drug,Syndrome2
6580,drug,Syndrome2
6582,drug,Syndrome2
6839,drug,Syndrome2
9468,drug,Syndrome2
9791,drug,Syndrome2
9976,drug,Syndrome2
10891,drug,Syndrome2
23446,drug,Syndrome2
23646,drug,Syndrome2
55224,drug,Syndrome2
55500,drug,Syndrome2
56261,drug,Syndrome2
57153,drug,Syndrome2
122618,drug,Syndrome2
126969,drug,Syndrome2
201164,drug,Syndrome2
204962,drug,Syndrome2
386593,drug,Syndrome2
1109,drug,Syndrome2
1646,drug,Syndrome2
6718,drug,Syndrome2
10327,drug,Syndrome2
83592,drug,Syndrome2
441282,drug,Syndrome2
3495,drug,Syndrome2
3713,drug,Syndrome2
5924,drug,Syndrome2
7097,drug,Syndrome2
7290,drug,Syndrome2
9971,drug,Syndrome2
27165,drug,Syndrome2
29946,drug,Syndrome2
140596,drug,Syndrome2
991,drug,Syndrome2
995,drug,Syndrome2
1410,drug,Syndrome2
1591,drug,Syndrome2
2645,drug,Syndrome2
3248,drug,Syndrome2
3767,drug,Syndrome2
3949,drug,Syndrome2
5347,drug,Syndrome2
5371,drug,Syndrome2
5607,drug,Syndrome2
5732,drug,Syndrome2
5737,drug,Syndrome2
6294,drug,Syndrome2
6300,drug,Syndrome2
6850,drug,Syndrome2
7042,drug,Syndrome2
9611,drug,Syndrome2
9656,drug,Syndrome2
10013,drug,Syndrome2
10232,drug,Syndrome2
10769,drug,Syndrome2
11140,drug,Syndrome2
54658,drug,Syndrome2
55872,drug,Syndrome2
57820,drug,Syndrome2
1791,drug,Syndrome2
7031,drug,Syndrome2
2006,drug,Syndrome2
5914,drug,Syndrome2
53630,drug,Syndrome2
5582,drug,Syndrome2
5590,drug,Syndrome2
1571,drug,Syndrome2
1572,drug,Syndrome2
1386,drug,Syndrome2
1437,drug,Syndrome2
2247,drug,Syndrome2
3636,drug,Syndrome2
4319,drug,Syndrome2
5175,drug,Syndrome2
5770,drug,Syndrome2
5777,drug,Syndrome2
9479,drug,Syndrome2
9516,drug,Syndrome2
23542,drug,Syndrome2
27,drug,Syndrome2
558,drug,Syndrome2
640,drug,Syndrome2
660,drug,Syndrome2
1436,drug,Syndrome2
1445,drug,Syndrome2
1549,drug,Syndrome2
1551,drug,Syndrome2
1558,drug,Syndrome2
1562,drug,Syndrome2
1573,drug,Syndrome2
1577,drug,Syndrome2
1579,drug,Syndrome2
1580,drug,Syndrome2
1581,drug,Syndrome2
1582,drug,Syndrome2
1583,drug,Syndrome2
1584,drug,Syndrome2
1585,drug,Syndrome2
1586,drug,Syndrome2
1592,drug,Syndrome2
1594,drug,Syndrome2
1595,drug,Syndrome2
1969,drug,Syndrome2
2041,drug,Syndrome2
2042,drug,Syndrome2
2043,drug,Syndrome2
2044,drug,Syndrome2
2045,drug,Syndrome2
2046,drug,Syndrome2
2047,drug,Syndrome2
2048,drug,Syndrome2
2049,drug,Syndrome2
2050,drug,Syndrome2
2051,drug,Syndrome2
2260,drug,Syndrome2
2261,drug,Syndrome2
2263,drug,Syndrome2
2264,drug,Syndrome2
2268,drug,Syndrome2
2321,drug,Syndrome2
2322,drug,Syndrome2
2324,drug,Syndrome2
2487,drug,Syndrome2
2535,drug,Syndrome2
2931,drug,Syndrome2
3055,drug,Syndrome2
3645,drug,Syndrome2
3654,drug,Syndrome2
3656,drug,Syndrome2
3702,drug,Syndrome2
3815,drug,Syndrome2
3932,drug,Syndrome2
3984,drug,Syndrome2
3985,drug,Syndrome2
4051,drug,Syndrome2
4056,drug,Syndrome2
4067,drug,Syndrome2
4145,drug,Syndrome2
4233,drug,Syndrome2
4293,drug,Syndrome2
4294,drug,Syndrome2
4296,drug,Syndrome2
4342,drug,Syndrome2
4593,drug,Syndrome2
4919,drug,Syndrome2
5156,drug,Syndrome2
5157,drug,Syndrome2
5159,drug,Syndrome2
5753,drug,Syndrome2
5754,drug,Syndrome2
5979,drug,Syndrome2
6422,drug,Syndrome2
6423,drug,Syndrome2
6424,drug,Syndrome2
6425,drug,Syndrome2
6518,drug,Syndrome2
6566,drug,Syndrome2
6608,drug,Syndrome2
6725,drug,Syndrome2
6794,drug,Syndrome2
7016,drug,Syndrome2
7075,drug,Syndrome2
7294,drug,Syndrome2
7297,drug,Syndrome2
7301,drug,Syndrome2
7525,drug,Syndrome2
7535,drug,Syndrome2
7855,drug,Syndrome2
7976,drug,Syndrome2
8321,drug,Syndrome2
8322,drug,Syndrome2
8323,drug,Syndrome2
8324,drug,Syndrome2
8325,drug,Syndrome2
8326,drug,Syndrome2
8529,drug,Syndrome2
8737,drug,Syndrome2
9120,drug,Syndrome2
9121,drug,Syndrome2
9197,drug,Syndrome2
9356,drug,Syndrome2
9376,drug,Syndrome2
9420,drug,Syndrome2
9578,drug,Syndrome2
9833,drug,Syndrome2
9899,drug,Syndrome2
10221,drug,Syndrome2
10420,drug,Syndrome2
10461,drug,Syndrome2
10595,drug,Syndrome2
10786,drug,Syndrome2
10858,drug,Syndrome2
10864,drug,Syndrome2
11035,drug,Syndrome2
11040,drug,Syndrome2
11211,drug,Syndrome2
11213,drug,Syndrome2
23178,drug,Syndrome2
23539,drug,Syndrome2
23617,drug,Syndrome2
25778,drug,Syndrome2
28951,drug,Syndrome2
29785,drug,Syndrome2
30811,drug,Syndrome2
51135,drug,Syndrome2
51302,drug,Syndrome2
51776,drug,Syndrome2
53834,drug,Syndrome2
54905,drug,Syndrome2
55301,drug,Syndrome2
55359,drug,Syndrome2
55867,drug,Syndrome2
56603,drug,Syndrome2
56606,drug,Syndrome2
57404,drug,Syndrome2
57761,drug,Syndrome2
57834,drug,Syndrome2
64747,drug,Syndrome2
64816,drug,Syndrome2
66002,drug,Syndrome2
66035,drug,Syndrome2
81629,drug,Syndrome2
83552,drug,Syndrome2
83931,drug,Syndrome2
83942,drug,Syndrome2
83985,drug,Syndrome2
84451,drug,Syndrome2
91461,drug,Syndrome2
113612,drug,Syndrome2
113655,drug,Syndrome2
114571,drug,Syndrome2
114902,drug,Syndrome2
116085,drug,Syndrome2
120227,drug,Syndrome2
124976,drug,Syndrome2
126410,drug,Syndrome2
144195,drug,Syndrome2
155184,drug,Syndrome2
162515,drug,Syndrome2
167359,drug,Syndrome2
197259,drug,Syndrome2
199974,drug,Syndrome2
201305,drug,Syndrome2
220963,drug,Syndrome2
260293,drug,Syndrome2
283238,drug,Syndrome2
283629,drug,Syndrome2
284541,drug,Syndrome2
284656,drug,Syndrome2
285220,drug,Syndrome2
285440,drug,Syndrome2
338557,drug,Syndrome2
339761,drug,Syndrome2
340665,drug,Syndrome2
387601,drug,Syndrome2
387700,drug,Syndrome2
387775,drug,Syndrome2
415116,drug,Syndrome2
7006,drug,Syndrome2
1843,drug,Syndrome2
2805,drug,Syndrome2
9194,drug,Syndrome2
5351,drug,Syndrome2
8974,drug,Syndrome2
5581,drug,Syndrome2
15,drug,Syndrome2
23,drug,Syndrome2
48,drug,Syndrome2
50,drug,Syndrome2
90,drug,Syndrome2
118,drug,Syndrome2
119,drug,Syndrome2
120,drug,Syndrome2
159,drug,Syndrome2
218,drug,Syndrome2
220,drug,Syndrome2
222,drug,Syndrome2
224,drug,Syndrome2
268,drug,Syndrome2
276,drug,Syndrome2
280,drug,Syndrome2
283,drug,Syndrome2
350,drug,Syndrome2
382,drug,Syndrome2
396,drug,Syndrome2
432,drug,Syndrome2
462,drug,Syndrome2
501,drug,Syndrome2
525,drug,Syndrome2
526,drug,Syndrome2
538,drug,Syndrome2
540,drug,Syndrome2
586,drug,Syndrome2
587,drug,Syndrome2
597,drug,Syndrome2
599,drug,Syndrome2
633,drug,Syndrome2
651,drug,Syndrome2
653,drug,Syndrome2
655,drug,Syndrome2
656,drug,Syndrome2
666,drug,Syndrome2
722,drug,Syndrome2
725,drug,Syndrome2
790,drug,Syndrome2
874,drug,Syndrome2
912,drug,Syndrome2
913,drug,Syndrome2
969,drug,Syndrome2
971,drug,Syndrome2
974,drug,Syndrome2
1033,drug,Syndrome2
1117,drug,Syndrome2
1118,drug,Syndrome2
1163,drug,Syndrome2
1164,drug,Syndrome2
1267,drug,Syndrome2
1356,drug,Syndrome2
1358,drug,Syndrome2
1359,drug,Syndrome2
1361,drug,Syndrome2
1371,drug,Syndrome2
1379,drug,Syndrome2
1400,drug,Syndrome2
1428,drug,Syndrome2
1431,drug,Syndrome2
1487,drug,Syndrome2
1488,drug,Syndrome2
1604,drug,Syndrome2
1786,drug,Syndrome2
1787,drug,Syndrome2
1807,drug,Syndrome2
1808,drug,Syndrome2
1809,drug,Syndrome2
1841,drug,Syndrome2
1844,drug,Syndrome2
1845,drug,Syndrome2
1846,drug,Syndrome2
1847,drug,Syndrome2
1848,drug,Syndrome2
1849,drug,Syndrome2
1850,drug,Syndrome2
1852,drug,Syndrome2
1879,drug,Syndrome2
1889,drug,Syndrome2
1937,drug,Syndrome2
2011,drug,Syndrome2
2023,drug,Syndrome2
2026,drug,Syndrome2
2027,drug,Syndrome2
2068,drug,Syndrome2
2203,drug,Syndrome2
2205,drug,Syndrome2
2224,drug,Syndrome2
2230,drug,Syndrome2
2271,drug,Syndrome2
2281,drug,Syndrome2
2618,drug,Syndrome2
2653,drug,Syndrome2
2657,drug,Syndrome2
2660,drug,Syndrome2
2661,drug,Syndrome2
2673,drug,Syndrome2
2923,drug,Syndrome2
2953,drug,Syndrome2
3155,drug,Syndrome2
3290,drug,Syndrome2
3292,drug,Syndrome2
3417,drug,Syndrome2
3418,drug,Syndrome2
3419,drug,Syndrome2
3420,drug,Syndrome2
3421,drug,Syndrome2
3614,drug,Syndrome2
3615,drug,Syndrome2
3623,drug,Syndrome2
3624,drug,Syndrome2
3625,drug,Syndrome2
3626,drug,Syndrome2
3658,drug,Syndrome2
3704,drug,Syndrome2
3792,drug,Syndrome2
3820,drug,Syndrome2
3824,drug,Syndrome2
3836,drug,Syndrome2
3838,drug,Syndrome2
3839,drug,Syndrome2
3840,drug,Syndrome2
3841,drug,Syndrome2
3845,drug,Syndrome2
3948,drug,Syndrome2
4068,drug,Syndrome2
4139,drug,Syndrome2
4140,drug,Syndrome2
4190,drug,Syndrome2
4191,drug,Syndrome2
4194,drug,Syndrome2
4311,drug,Syndrome2
4598,drug,Syndrome2
4638,drug,Syndrome2
4668,drug,Syndrome2
4669,drug,Syndrome2
4688,drug,Syndrome2
4809,drug,Syndrome2
4830,drug,Syndrome2
4831,drug,Syndrome2
4832,drug,Syndrome2
4833,drug,Syndrome2
4838,drug,Syndrome2
4907,drug,Syndrome2
5016,drug,Syndrome2
5034,drug,Syndrome2
5036,drug,Syndrome2
5045,drug,Syndrome2
5052,drug,Syndrome2
5068,drug,Syndrome2
5104,drug,Syndrome2
5122,drug,Syndrome2
5125,drug,Syndrome2
5126,drug,Syndrome2
5184,drug,Syndrome2
5223,drug,Syndrome2
5251,drug,Syndrome2
5300,drug,Syndrome2
5372,drug,Syndrome2
5373,drug,Syndrome2
5375,drug,Syndrome2
5470,drug,Syndrome2
5475,drug,Syndrome2
5494,drug,Syndrome2
5515,drug,Syndrome2
5516,drug,Syndrome2
5531,drug,Syndrome2
5532,drug,Syndrome2
5533,drug,Syndrome2
5536,drug,Syndrome2
5553,drug,Syndrome2
5557,drug,Syndrome2
5562,drug,Syndrome2
5563,drug,Syndrome2
5564,drug,Syndrome2
5565,drug,Syndrome2
5571,drug,Syndrome2
5625,drug,Syndrome2
5768,drug,Syndrome2
5789,drug,Syndrome2
5793,drug,Syndrome2
5818,drug,Syndrome2
5888,drug,Syndrome2
5889,drug,Syndrome2
5890,drug,Syndrome2
5892,drug,Syndrome2
5915,drug,Syndrome2
5968,drug,Syndrome2
5997,drug,Syndrome2
5998,drug,Syndrome2
5999,drug,Syndrome2
6000,drug,Syndrome2
6001,drug,Syndrome2
6002,drug,Syndrome2
6003,drug,Syndrome2
6004,drug,Syndrome2
6037,drug,Syndrome2
6050,drug,Syndrome2
6124,drug,Syndrome2
6130,drug,Syndrome2
6206,drug,Syndrome2
6233,drug,Syndrome2
6241,drug,Syndrome2
6279,drug,Syndrome2
6280,drug,Syndrome2
6283,drug,Syndrome2
6320,drug,Syndrome2
6390,drug,Syndrome2
6391,drug,Syndrome2
6405,drug,Syndrome2
6451,drug,Syndrome2
6561,drug,Syndrome2
6576,drug,Syndrome2
6628,drug,Syndrome2
6634,drug,Syndrome2
6734,drug,Syndrome2
6780,drug,Syndrome2
6815,drug,Syndrome2
6868,drug,Syndrome2
6888,drug,Syndrome2
7043,drug,Syndrome2
7044,drug,Syndrome2
7145,drug,Syndrome2
7162,drug,Syndrome2
7174,drug,Syndrome2
7264,drug,Syndrome2
7273,drug,Syndrome2
7295,drug,Syndrome2
7317,drug,Syndrome2
7318,drug,Syndrome2
7371,drug,Syndrome2
7374,drug,Syndrome2
7407,drug,Syndrome2
7511,drug,Syndrome2
7512,drug,Syndrome2
7517,drug,Syndrome2
7533,drug,Syndrome2
7784,drug,Syndrome2
7881,drug,Syndrome2
7915,drug,Syndrome2
7919,drug,Syndrome2
7957,drug,Syndrome2
7978,drug,Syndrome2
8200,drug,Syndrome2
8226,drug,Syndrome2
8312,drug,Syndrome2
8313,drug,Syndrome2
8382,drug,Syndrome2
8482,drug,Syndrome2
8490,drug,Syndrome2
8514,drug,Syndrome2
8555,drug,Syndrome2
8556,drug,Syndrome2
8565,drug,Syndrome2
8574,drug,Syndrome2
8601,drug,Syndrome2
8654,drug,Syndrome2
8720,drug,Syndrome2
8729,drug,Syndrome2
8786,drug,Syndrome2
8787,drug,Syndrome2
8789,drug,Syndrome2
8813,drug,Syndrome2
8833,drug,Syndrome2
8854,drug,Syndrome2
8883,drug,Syndrome2
9024,drug,Syndrome2
9037,drug,Syndrome2
9039,drug,Syndrome2
9058,drug,Syndrome2
9060,drug,Syndrome2
9061,drug,Syndrome2
9146,drug,Syndrome2
9159,drug,Syndrome2
9196,drug,Syndrome2
9210,drug,Syndrome2
9255,drug,Syndrome2
9265,drug,Syndrome2
9427,drug,Syndrome2
9453,drug,Syndrome2
9455,drug,Syndrome2
9456,drug,Syndrome2
9501,drug,Syndrome2
9573,drug,Syndrome2
9576,drug,Syndrome2
9584,drug,Syndrome2
9601,drug,Syndrome2
9628,drug,Syndrome2
9698,drug,Syndrome2
9718,drug,Syndrome2
9723,drug,Syndrome2
9797,drug,Syndrome2
9843,drug,Syndrome2
9937,drug,Syndrome2
9945,drug,Syndrome2
9958,drug,Syndrome2
10054,drug,Syndrome2
10055,drug,Syndrome2
10059,drug,Syndrome2
10061,drug,Syndrome2
10105,drug,Syndrome2
10125,drug,Syndrome2
10130,drug,Syndrome2
10143,drug,Syndrome2
10171,drug,Syndrome2
10190,drug,Syndrome2
10201,drug,Syndrome2
10202,drug,Syndrome2
10219,drug,Syndrome2
10220,drug,Syndrome2
10247,drug,Syndrome2
10287,drug,Syndrome2
10290,drug,Syndrome2
10332,drug,Syndrome2
10371,drug,Syndrome2
10392,drug,Syndrome2
10394,drug,Syndrome2
10423,drug,Syndrome2
10468,drug,Syndrome2
10500,drug,Syndrome2
10505,drug,Syndrome2
10507,drug,Syndrome2
10509,drug,Syndrome2
10512,drug,Syndrome2
10533,drug,Syndrome2
10549,drug,Syndrome2
10557,drug,Syndrome2
10570,drug,Syndrome2
10636,drug,Syndrome2
10637,drug,Syndrome2
10840,drug,Syndrome2
10901,drug,Syndrome2
10914,drug,Syndrome2
10954,drug,Syndrome2
11144,drug,Syndrome2
11157,drug,Syndrome2
11162,drug,Syndrome2
11221,drug,Syndrome2
11266,drug,Syndrome2
11315,drug,Syndrome2
11332,drug,Syndrome2
22875,drug,Syndrome2
22895,drug,Syndrome2
22914,drug,Syndrome2
22934,drug,Syndrome2
22977,drug,Syndrome2
22982,drug,Syndrome2
23057,drug,Syndrome2
23071,drug,Syndrome2
23173,drug,Syndrome2
23181,drug,Syndrome2
23234,drug,Syndrome2
23235,drug,Syndrome2
23287,drug,Syndrome2
23363,drug,Syndrome2
23369,drug,Syndrome2
23387,drug,Syndrome2
23576,drug,Syndrome2
23590,drug,Syndrome2
23592,drug,Syndrome2
23601,drug,Syndrome2
23623,drug,Syndrome2
23633,drug,Syndrome2
25796,drug,Syndrome2
25974,drug,Syndrome2
25979,drug,Syndrome2
25996,drug,Syndrome2
26027,drug,Syndrome2
26063,drug,Syndrome2
26227,drug,Syndrome2
26253,drug,Syndrome2
26266,drug,Syndrome2
26575,drug,Syndrome2
26585,drug,Syndrome2
27044,drug,Syndrome2
27159,drug,Syndrome2
27302,drug,Syndrome2
27304,drug,Syndrome2
27440,drug,Syndrome2
29103,drug,Syndrome2
29121,drug,Syndrome2
29922,drug,Syndrome2
29992,drug,Syndrome2
30835,drug,Syndrome2
50489,drug,Syndrome2
51025,drug,Syndrome2
51061,drug,Syndrome2
51071,drug,Syndrome2
51073,drug,Syndrome2
51074,drug,Syndrome2
51156,drug,Syndrome2
51170,drug,Syndrome2
51171,drug,Syndrome2
51200,drug,Syndrome2
51207,drug,Syndrome2
51266,drug,Syndrome2
51267,drug,Syndrome2
51314,drug,Syndrome2
51319,drug,Syndrome2
51321,drug,Syndrome2
51422,drug,Syndrome2
51451,drug,Syndrome2
51557,drug,Syndrome2
51573,drug,Syndrome2
51657,drug,Syndrome2
51692,drug,Syndrome2
51719,drug,Syndrome2
51750,drug,Syndrome2
53349,drug,Syndrome2
53632,drug,Syndrome2
53981,drug,Syndrome2
54431,drug,Syndrome2
54434,drug,Syndrome2
54437,drug,Syndrome2
54495,drug,Syndrome2
54496,drug,Syndrome2
54511,drug,Syndrome2
54675,drug,Syndrome2
54760,drug,Syndrome2
54829,drug,Syndrome2
54857,drug,Syndrome2
54890,drug,Syndrome2
54910,drug,Syndrome2
54935,drug,Syndrome2
54961,drug,Syndrome2
54973,drug,Syndrome2
54995,drug,Syndrome2
55120,drug,Syndrome2
55147,drug,Syndrome2
55192,drug,Syndrome2
55236,drug,Syndrome2
55293,drug,Syndrome2
55312,drug,Syndrome2
55324,drug,Syndrome2
55556,drug,Syndrome2
55651,drug,Syndrome2
55756,drug,Syndrome2
55825,drug,Syndrome2
55937,drug,Syndrome2
56521,drug,Syndrome2
56896,drug,Syndrome2
56898,drug,Syndrome2
56903,drug,Syndrome2
56920,drug,Syndrome2
56940,drug,Syndrome2
57094,drug,Syndrome2
57107,drug,Syndrome2
57494,drug,Syndrome2
57502,drug,Syndrome2
57544,drug,Syndrome2
57556,drug,Syndrome2
57593,drug,Syndrome2
57604,drug,Syndrome2
57609,drug,Syndrome2
57665,drug,Syndrome2
57715,drug,Syndrome2
57787,drug,Syndrome2
58190,drug,Syndrome2
58510,drug,Syndrome2
59338,drug,Syndrome2
60491,drug,Syndrome2
60509,drug,Syndrome2
60678,drug,Syndrome2
63904,drug,Syndrome2
63929,drug,Syndrome2
64077,drug,Syndrome2
64146,drug,Syndrome2
64174,drug,Syndrome2
64180,drug,Syndrome2
64215,drug,Syndrome2
64218,drug,Syndrome2
64388,drug,Syndrome2
64407,drug,Syndrome2
64421,drug,Syndrome2
64478,drug,Syndrome2
64577,drug,Syndrome2
64581,drug,Syndrome2
64641,drug,Syndrome2
64714,drug,Syndrome2
64759,drug,Syndrome2
64761,drug,Syndrome2
64768,drug,Syndrome2
64802,drug,Syndrome2
64841,drug,Syndrome2
64849,drug,Syndrome2
64858,drug,Syndrome2
64895,drug,Syndrome2
65990,drug,Syndrome2
78986,drug,Syndrome2
79068,drug,Syndrome2
79133,drug,Syndrome2
79153,drug,Syndrome2
79178,drug,Syndrome2
79258,drug,Syndrome2
79370,drug,Syndrome2
79758,drug,Syndrome2
79876,drug,Syndrome2
79987,drug,Syndrome2
80031,drug,Syndrome2
80221,drug,Syndrome2
80824,drug,Syndrome2
81544,drug,Syndrome2
81567,drug,Syndrome2
81609,drug,Syndrome2
83729,drug,Syndrome2
83940,drug,Syndrome2
83990,drug,Syndrome2
83998,drug,Syndrome2
84033,drug,Syndrome2
84064,drug,Syndrome2
84174,drug,Syndrome2
84203,drug,Syndrome2
84263,drug,Syndrome2
84446,drug,Syndrome2
84693,drug,Syndrome2
84816,drug,Syndrome2
84869,drug,Syndrome2
84870,drug,Syndrome2
84871,drug,Syndrome2
