Gene,SetType,DiseaseType
23390,drug,Syndrome5
23397,drug,Syndrome5
23405,drug,Syndrome5
23411,drug,Syndrome5
23421,drug,Syndrome5
23433,drug,Syndrome5
23443,drug,Syndrome5
23468,drug,Syndrome5
23508,drug,Syndrome5
23524,drug,Syndrome5
23530,drug,Syndrome5
23559,drug,Syndrome5
23564,drug,Syndrome5
23587,drug,Syndrome5
23589,drug,Syndrome5
23590,drug,Syndrome5
23594,drug,Syndrome5
23603,drug,Syndrome5
23649,drug,Syndrome5
23654,drug,Syndrome5
23657,drug,Syndrome5
23677,drug,Syndrome5
23705,drug,Syndrome5
23764,drug,Syndrome5
24140,drug,Syndrome5
25764,drug,Syndrome5
25788,drug,Syndrome5
25798,drug,Syndrome5
25804,drug,Syndrome5
25839,drug,Syndrome5
25840,drug,Syndrome5
25886,drug,Syndrome5
25896,drug,Syndrome5
25897,drug,Syndrome5
26020,drug,Syndrome5
26049,drug,Syndrome5
26053,drug,Syndrome5
26084,drug,Syndrome5
26100,drug,Syndrome5
26136,drug,Syndrome5
26147,drug,Syndrome5
26234,drug,Syndrome5
26258,drug,Syndrome5
26271,drug,Syndrome5
26278,drug,Syndrome5
26292,drug,Syndrome5
26503,drug,Syndrome5
26509,drug,Syndrome5
26751,drug,Syndrome5
26959,drug,Syndrome5
26960,drug,Syndrome5
26996,drug,Syndrome5
27031,drug,Syndrome5
27072,drug,Syndrome5
27101,drug,Syndrome5
27109,drug,Syndrome5
27125,drug,Syndrome5
27161,drug,Syndrome5
27242,drug,Syndrome5
27250,drug,Syndrome5
27316,drug,Syndrome5
27346,drug,Syndrome5
28960,drug,Syndrome5
28962,drug,Syndrome5
28966,drug,Syndrome5
28996,drug,Syndrome5
29028,drug,Syndrome5
29058,drug,Syndrome5
29089,drug,Syndrome5
29090,drug,Syndrome5
29116,drug,Syndrome5
29127,drug,Syndrome5
29781,drug,Syndrome5
29843,drug,Syndrome5
29893,drug,Syndrome5
29899,drug,Syndrome5
29902,drug,Syndrome5
29927,drug,Syndrome5
29929,drug,Syndrome5
29960,drug,Syndrome5
29966,drug,Syndrome5
29980,drug,Syndrome5
29995,drug,Syndrome5
30834,drug,Syndrome5
50604,drug,Syndrome5
50628,drug,Syndrome5
50640,drug,Syndrome5
50807,drug,Syndrome5
51010,drug,Syndrome5
51016,drug,Syndrome5
51018,drug,Syndrome5
51029,drug,Syndrome5
51053,drug,Syndrome5
51071,drug,Syndrome5
51077,drug,Syndrome5
51090,drug,Syndrome5
51101,drug,Syndrome5
51105,drug,Syndrome5
51111,drug,Syndrome5
51143,drug,Syndrome5
51154,drug,Syndrome5
51174,drug,Syndrome5
51192,drug,Syndrome5
51194,drug,Syndrome5
51203,drug,Syndrome5
51253,drug,Syndrome5
51293,drug,Syndrome5
51303,drug,Syndrome5
51312,drug,Syndrome5
51315,drug,Syndrome5
51347,drug,Syndrome5
51351,drug,Syndrome5
51377,drug,Syndrome5
51421,drug,Syndrome5
51429,drug,Syndrome5
51433,drug,Syndrome5
51434,drug,Syndrome5
51447,drug,Syndrome5
51454,drug,Syndrome5
51474,drug,Syndrome5
51496,drug,Syndrome5
51512,drug,Syndrome5
51537,drug,Syndrome5
51552,drug,Syndrome5
51571,drug,Syndrome5
51629,drug,Syndrome5
51635,drug,Syndrome5
51646,drug,Syndrome5
51659,drug,Syndrome5
51690,drug,Syndrome5
51692,drug,Syndrome5
51714,drug,Syndrome5
51742,drug,Syndrome5
51760,drug,Syndrome5
51773,drug,Syndrome5
51809,drug,Syndrome5
53346,drug,Syndrome5
53349,drug,Syndrome5
53917,drug,Syndrome5
53944,drug,Syndrome5
54206,drug,Syndrome5
54443,drug,Syndrome5
54478,drug,Syndrome5
54492,drug,Syndrome5
54541,drug,Syndrome5
54552,drug,Syndrome5
54606,drug,Syndrome5
54664,drug,Syndrome5
54704,drug,Syndrome5
54751,drug,Syndrome5
54793,drug,Syndrome5
54800,drug,Syndrome5
54819,drug,Syndrome5
54821,drug,Syndrome5
54830,drug,Syndrome5
54832,drug,Syndrome5
54852,drug,Syndrome5
54855,drug,Syndrome5
54859,drug,Syndrome5
54865,drug,Syndrome5
54874,drug,Syndrome5
54892,drug,Syndrome5
54898,drug,Syndrome5
54908,drug,Syndrome5
54939,drug,Syndrome5
54962,drug,Syndrome5
55011,drug,Syndrome5
55013,drug,Syndrome5
55014,drug,Syndrome5
55037,drug,Syndrome5
55041,drug,Syndrome5
55055,drug,Syndrome5
55062,drug,Syndrome5
55071,drug,Syndrome5
55125,drug,Syndrome5
55135,drug,Syndrome5
55142,drug,Syndrome5
55143,drug,Syndrome5
55148,drug,Syndrome5
55151,drug,Syndrome5
55157,drug,Syndrome5
55165,drug,Syndrome5
55166,drug,Syndrome5
55213,drug,Syndrome5
55215,drug,Syndrome5
55230,drug,Syndrome5
55239,drug,Syndrome5
55247,drug,Syndrome5
55266,drug,Syndrome5
55274,drug,Syndrome5
55279,drug,Syndrome5
55284,drug,Syndrome5
55285,drug,Syndrome5
55320,drug,Syndrome5
55323,drug,Syndrome5
55327,drug,Syndrome5
55329,drug,Syndrome5
55333,drug,Syndrome5
55355,drug,Syndrome5
55450,drug,Syndrome5
55526,drug,Syndrome5
55536,drug,Syndrome5
55540,drug,Syndrome5
55568,drug,Syndrome5
55573,drug,Syndrome5
55602,drug,Syndrome5
55625,drug,Syndrome5
55630,drug,Syndrome5
55632,drug,Syndrome5
55635,drug,Syndrome5
55646,drug,Syndrome5
55668,drug,Syndrome5
55692,drug,Syndrome5
55705,drug,Syndrome5
55706,drug,Syndrome5
55719,drug,Syndrome5
55723,drug,Syndrome5
55727,drug,Syndrome5
55731,drug,Syndrome5
55732,drug,Syndrome5
55742,drug,Syndrome5
55744,drug,Syndrome5
55754,drug,Syndrome5
55755,drug,Syndrome5
55764,drug,Syndrome5
55775,drug,Syndrome5
55809,drug,Syndrome5
55812,drug,Syndrome5
55818,drug,Syndrome5
55835,drug,Syndrome5
55839,drug,Syndrome5
55841,drug,Syndrome5
55847,drug,Syndrome5
55872,drug,Syndrome5
55884,drug,Syndrome5
55890,drug,Syndrome5
55893,drug,Syndrome5
55904,drug,Syndrome5
55959,drug,Syndrome5
56180,drug,Syndrome5
56204,drug,Syndrome5
56257,drug,Syndrome5
56288,drug,Syndrome5
56731,drug,Syndrome5
56852,drug,Syndrome5
56894,drug,Syndrome5
56937,drug,Syndrome5
56940,drug,Syndrome5
56942,drug,Syndrome5
56995,drug,Syndrome5
57003,drug,Syndrome5
57082,drug,Syndrome5
57085,drug,Syndrome5
57122,drug,Syndrome5
57157,drug,Syndrome5
57167,drug,Syndrome5
57175,drug,Syndrome5
57176,drug,Syndrome5
57178,drug,Syndrome5
57179,drug,Syndrome5
57189,drug,Syndrome5
57198,drug,Syndrome5
57221,drug,Syndrome5
57393,drug,Syndrome5
57405,drug,Syndrome5
57415,drug,Syndrome5
57465,drug,Syndrome5
57482,drug,Syndrome5
57488,drug,Syndrome5
57509,drug,Syndrome5
57511,drug,Syndrome5
57515,drug,Syndrome5
57530,drug,Syndrome5
57551,drug,Syndrome5
57561,drug,Syndrome5
57570,drug,Syndrome5
57575,drug,Syndrome5
57583,drug,Syndrome5
57619,drug,Syndrome5
57630,drug,Syndrome5
57659,drug,Syndrome5
57669,drug,Syndrome5
57679,drug,Syndrome5
57706,drug,Syndrome5
57798,drug,Syndrome5
57819,drug,Syndrome5
58476,drug,Syndrome5
58477,drug,Syndrome5
58488,drug,Syndrome5
58513,drug,Syndrome5
59274,drug,Syndrome5
59277,drug,Syndrome5
59348,drug,Syndrome5
60436,drug,Syndrome5
60490,drug,Syndrome5
63027,drug,Syndrome5
63901,drug,Syndrome5
63916,drug,Syndrome5
63943,drug,Syndrome5
63979,drug,Syndrome5
64065,drug,Syndrome5
64067,drug,Syndrome5
64112,drug,Syndrome5
64116,drug,Syndrome5
64121,drug,Syndrome5
64151,drug,Syndrome5
64215,drug,Syndrome5
64224,drug,Syndrome5
64285,drug,Syndrome5
64318,drug,Syndrome5
64418,drug,Syndrome5
64429,drug,Syndrome5
64434,drug,Syndrome5
64651,drug,Syndrome5
64699,drug,Syndrome5
64769,drug,Syndrome5
64778,drug,Syndrome5
64783,drug,Syndrome5
64785,drug,Syndrome5
64793,drug,Syndrome5
64798,drug,Syndrome5
64847,drug,Syndrome5
64858,drug,Syndrome5
64946,drug,Syndrome5
64949,drug,Syndrome5
65018,drug,Syndrome5
65062,drug,Syndrome5
65109,drug,Syndrome5
65986,drug,Syndrome5
78996,drug,Syndrome5
79019,drug,Syndrome5
79022,drug,Syndrome5
79023,drug,Syndrome5
79053,drug,Syndrome5
79071,drug,Syndrome5
79075,drug,Syndrome5
79077,drug,Syndrome5
79102,drug,Syndrome5
79153,drug,Syndrome5
79172,drug,Syndrome5
79443,drug,Syndrome5
79447,drug,Syndrome5
79611,drug,Syndrome5
79622,drug,Syndrome5
79654,drug,Syndrome5
79666,drug,Syndrome5
79669,drug,Syndrome5
79682,drug,Syndrome5
79713,drug,Syndrome5
79714,drug,Syndrome5
79723,drug,Syndrome5
79733,drug,Syndrome5
79755,drug,Syndrome5
79762,drug,Syndrome5
79778,drug,Syndrome5
79784,drug,Syndrome5
79801,drug,Syndrome5
79813,drug,Syndrome5
79833,drug,Syndrome5
79866,drug,Syndrome5
79875,drug,Syndrome5
79902,drug,Syndrome5
79939,drug,Syndrome5
79944,drug,Syndrome5
79958,drug,Syndrome5
79968,drug,Syndrome5
79993,drug,Syndrome5
80010,drug,Syndrome5
80014,drug,Syndrome5
80131,drug,Syndrome5
80139,drug,Syndrome5
80155,drug,Syndrome5
80218,drug,Syndrome5
80222,drug,Syndrome5
80223,drug,Syndrome5
80267,drug,Syndrome5
80273,drug,Syndrome5
80303,drug,Syndrome5
80728,drug,Syndrome5
80762,drug,Syndrome5
80777,drug,Syndrome5
81542,drug,Syndrome5
81566,drug,Syndrome5
81578,drug,Syndrome5
81620,drug,Syndrome5
81631,drug,Syndrome5
81704,drug,Syndrome5
81831,drug,Syndrome5
81930,drug,Syndrome5
83451,drug,Syndrome5
83452,drug,Syndrome5
83461,drug,Syndrome5
83596,drug,Syndrome5
83641,drug,Syndrome5
83667,drug,Syndrome5
83695,drug,Syndrome5
83891,drug,Syndrome5
84002,drug,Syndrome5
84058,drug,Syndrome5
84131,drug,Syndrome5
84142,drug,Syndrome5
84154,drug,Syndrome5
84172,drug,Syndrome5
84181,drug,Syndrome5
84250,drug,Syndrome5
84262,drug,Syndrome5
84266,drug,Syndrome5
84310,drug,Syndrome5
84314,drug,Syndrome5
84319,drug,Syndrome5
84501,drug,Syndrome5
84515,drug,Syndrome5
84561,drug,Syndrome5
84722,drug,Syndrome5
84798,drug,Syndrome5
84838,drug,Syndrome5
84864,drug,Syndrome5
84901,drug,Syndrome5
84904,drug,Syndrome5
84914,drug,Syndrome5
84930,drug,Syndrome5
84962,drug,Syndrome5
84986,drug,Syndrome5
85004,drug,Syndrome5
85236,drug,Syndrome5
85377,drug,Syndrome5
85439,drug,Syndrome5
85441,drug,Syndrome5
85458,drug,Syndrome5
85465,drug,Syndrome5
89927,drug,Syndrome5
90338,drug,Syndrome5
90362,drug,Syndrome5
90417,drug,Syndrome5
90427,drug,Syndrome5
90480,drug,Syndrome5
90634,drug,Syndrome5
91057,drug,Syndrome5
91419,drug,Syndrome5
91433,drug,Syndrome5
91687,drug,Syndrome5
91750,drug,Syndrome5
91775,drug,Syndrome5
92335,drug,Syndrome5
92856,drug,Syndrome5
93081,drug,Syndrome5
93134,drug,Syndrome5
93323,drug,Syndrome5
93587,drug,Syndrome5
94081,drug,Syndrome5
94122,drug,Syndrome5
94239,drug,Syndrome5
94241,drug,Syndrome5
112724,drug,Syndrome5
112869,drug,Syndrome5
113115,drug,Syndrome5
113130,drug,Syndrome5
113174,drug,Syndrome5
114034,drug,Syndrome5
114294,drug,Syndrome5
114793,drug,Syndrome5
115106,drug,Syndrome5
115294,drug,Syndrome5
116028,drug,Syndrome5
116151,drug,Syndrome5
116238,drug,Syndrome5
116461,drug,Syndrome5
116832,drug,Syndrome5
116987,drug,Syndrome5
117178,drug,Syndrome5
118980,drug,Syndrome5
119392,drug,Syndrome5
120224,drug,Syndrome5
122769,drug,Syndrome5
122786,drug,Syndrome5
122970,drug,Syndrome5
123036,drug,Syndrome5
123096,drug,Syndrome5
124044,drug,Syndrome5
124152,drug,Syndrome5
124220,drug,Syndrome5
124583,drug,Syndrome5
126133,drug,Syndrome5
126382,drug,Syndrome5
126626,drug,Syndrome5
127933,drug,Syndrome5
128239,drug,Syndrome5
129303,drug,Syndrome5
129401,drug,Syndrome5
131583,drug,Syndrome5
133686,drug,Syndrome5
134111,drug,Syndrome5
135112,drug,Syndrome5
140685,drug,Syndrome5
140838,drug,Syndrome5
144455,drug,Syndrome5
144501,drug,Syndrome5
145483,drug,Syndrome5
146540,drug,Syndrome5
147798,drug,Syndrome5
147841,drug,Syndrome5
149563,drug,Syndrome5
150468,drug,Syndrome5
151246,drug,Syndrome5
151393,drug,Syndrome5
151648,drug,Syndrome5
151963,drug,Syndrome5
152189,drug,Syndrome5
152503,drug,Syndrome5
154467,drug,Syndrome5
154661,drug,Syndrome5
155465,drug,Syndrome5
157313,drug,Syndrome5
157570,drug,Syndrome5
157983,drug,Syndrome5
158158,drug,Syndrome5
158219,drug,Syndrome5
159195,drug,Syndrome5
160335,drug,Syndrome5
161882,drug,Syndrome5
163486,drug,Syndrome5
168544,drug,Syndrome5
169200,drug,Syndrome5
195828,drug,Syndrome5
196527,drug,Syndrome5
197259,drug,Syndrome5
199692,drug,Syndrome5
200734,drug,Syndrome5
201163,drug,Syndrome5
201725,drug,Syndrome5
201895,drug,Syndrome5
203068,drug,Syndrome5
204851,drug,Syndrome5
205327,drug,Syndrome5
219844,drug,Syndrome5
220134,drug,Syndrome5
220213,drug,Syndrome5
221150,drug,Syndrome5
221443,drug,Syndrome5
221656,drug,Syndrome5
222171,drug,Syndrome5
253190,drug,Syndrome5
253260,drug,Syndrome5
253461,drug,Syndrome5
253635,drug,Syndrome5
253959,drug,Syndrome5
255488,drug,Syndrome5
255743,drug,Syndrome5
256126,drug,Syndrome5
257019,drug,Syndrome5
259266,drug,Syndrome5
283149,drug,Syndrome5
283209,drug,Syndrome5
283578,drug,Syndrome5
283643,drug,Syndrome5
283899,drug,Syndrome5
283991,drug,Syndrome5
284309,drug,Syndrome5
285172,drug,Syndrome5
285753,drug,Syndrome5
286257,drug,Syndrome5
317662,drug,Syndrome5
326625,drug,Syndrome5
339324,drug,Syndrome5
339487,drug,Syndrome5
339500,drug,Syndrome5
340719,drug,Syndrome5
348235,drug,Syndrome5
359948,drug,Syndrome5
375444,drug,Syndrome5
378708,drug,Syndrome5
387103,drug,Syndrome5
388403,drug,Syndrome5
389792,drug,Syndrome5
400451,drug,Syndrome5
401152,drug,Syndrome5
401546,drug,Syndrome5
403313,drug,Syndrome5
439921,drug,Syndrome5
440145,drug,Syndrome5
440193,drug,Syndrome5
441027,drug,Syndrome5
493869,drug,Syndrome5
493911,drug,Syndrome5
494143,drug,Syndrome5
497661,drug,Syndrome5
642273,drug,Syndrome5
60,drug,Syndrome5
6927,drug,Syndrome5
7351,drug,Syndrome5
7726,drug,Syndrome5
6258,drug,Syndrome5
7442,drug,Syndrome5
5733,drug,Syndrome5
279,drug,Syndrome5
1728,drug,Syndrome5
49,drug,Syndrome5
174,drug,Syndrome5
249,drug,Syndrome5
286,drug,Syndrome5
287,drug,Syndrome5
288,drug,Syndrome5
354,drug,Syndrome5
355,drug,Syndrome5
356,drug,Syndrome5
415,drug,Syndrome5
416,drug,Syndrome5
566,drug,Syndrome5
602,drug,Syndrome5
629,drug,Syndrome5
716,drug,Syndrome5
717,drug,Syndrome5
740,drug,Syndrome5
1032,drug,Syndrome5
1215,drug,Syndrome5
1385,drug,Syndrome5
1506,drug,Syndrome5
1511,drug,Syndrome5
1571,drug,Syndrome5
1654,drug,Syndrome5
1675,drug,Syndrome5
1843,drug,Syndrome5
1990,drug,Syndrome5
1991,drug,Syndrome5
2114,drug,Syndrome5
2147,drug,Syndrome5
2158,drug,Syndrome5
2159,drug,Syndrome5
2160,drug,Syndrome5
2161,drug,Syndrome5
2277,drug,Syndrome5
2553,drug,Syndrome5
2624,drug,Syndrome5
2999,drug,Syndrome5
3001,drug,Syndrome5
3002,drug,Syndrome5
3003,drug,Syndrome5
3004,drug,Syndrome5
3026,drug,Syndrome5
3082,drug,Syndrome5
3083,drug,Syndrome5
3188,drug,Syndrome5
3249,drug,Syndrome5
3250,drug,Syndrome5
3280,drug,Syndrome5
3426,drug,Syndrome5
3552,drug,Syndrome5
3611,drug,Syndrome5
3816,drug,Syndrome5
3817,drug,Syndrome5
3818,drug,Syndrome5
4018,drug,Syndrome5
4041,drug,Syndrome5
4051,drug,Syndrome5
4247,drug,Syndrome5
4485,drug,Syndrome5
4496,drug,Syndrome5
4501,drug,Syndrome5
4791,drug,Syndrome5
4793,drug,Syndrome5
4794,drug,Syndrome5
4796,drug,Syndrome5
4800,drug,Syndrome5
4851,drug,Syndrome5
4853,drug,Syndrome5
4855,drug,Syndrome5
5293,drug,Syndrome5
5327,drug,Syndrome5
5340,drug,Syndrome5
5411,drug,Syndrome5
5445,drug,Syndrome5
5446,drug,Syndrome5
5566,drug,Syndrome5
5624,drug,Syndrome5
5648,drug,Syndrome5
5650,drug,Syndrome5
5651,drug,Syndrome5
5653,drug,Syndrome5
5655,drug,Syndrome5
5657,drug,Syndrome5
5716,drug,Syndrome5
5901,drug,Syndrome5
6041,drug,Syndrome5
6430,drug,Syndrome5
6768,drug,Syndrome5
6799,drug,Syndrome5
6817,drug,Syndrome5
6818,drug,Syndrome5
6879,drug,Syndrome5
7014,drug,Syndrome5
7071,drug,Syndrome5
7113,drug,Syndrome5
7128,drug,Syndrome5
7177,drug,Syndrome5
7286,drug,Syndrome5
7357,drug,Syndrome5
7444,drug,Syndrome5
7514,drug,Syndrome5
8061,drug,Syndrome5
8398,drug,Syndrome5
8431,drug,Syndrome5
8492,drug,Syndrome5
8493,drug,Syndrome5
8625,drug,Syndrome5
8658,drug,Syndrome5
8858,drug,Syndrome5
8864,drug,Syndrome5
8876,drug,Syndrome5
8989,drug,Syndrome5
9240,drug,Syndrome5
9317,drug,Syndrome5
9329,drug,Syndrome5
9367,drug,Syndrome5
9407,drug,Syndrome5
9469,drug,Syndrome5
9622,drug,Syndrome5
9627,drug,Syndrome5
9990,drug,Syndrome5
10073,drug,Syndrome5
10116,drug,Syndrome5
10140,drug,Syndrome5
10440,drug,Syndrome5
10670,drug,Syndrome5
10699,drug,Syndrome5
10732,drug,Syndrome5
10747,drug,Syndrome5
10904,drug,Syndrome5
10905,drug,Syndrome5
10919,drug,Syndrome5
10942,drug,Syndrome5
10965,drug,Syndrome5
11012,drug,Syndrome5
11202,drug,Syndrome5
11330,drug,Syndrome5
22852,drug,Syndrome5
22881,drug,Syndrome5
22901,drug,Syndrome5
22936,drug,Syndrome5
22941,drug,Syndrome5
23189,drug,Syndrome5
23214,drug,Syndrome5
23243,drug,Syndrome5
23294,drug,Syndrome5
23430,drug,Syndrome5
23435,drug,Syndrome5
23436,drug,Syndrome5
23784,drug,Syndrome5
25805,drug,Syndrome5
25818,drug,Syndrome5
25823,drug,Syndrome5
26051,drug,Syndrome5
26064,drug,Syndrome5
26085,drug,Syndrome5
26115,drug,Syndrome5
26287,drug,Syndrome5
26528,drug,Syndrome5
26762,drug,Syndrome5
27063,drug,Syndrome5
27130,drug,Syndrome5
28983,drug,Syndrome5
29122,drug,Syndrome5
29803,drug,Syndrome5
43847,drug,Syndrome5
43849,drug,Syndrome5
50944,drug,Syndrome5
51032,drug,Syndrome5
51188,drug,Syndrome5
51239,drug,Syndrome5
51279,drug,Syndrome5
51282,drug,Syndrome5
51479,drug,Syndrome5
51665,drug,Syndrome5
51666,drug,Syndrome5
51676,drug,Syndrome5
51747,drug,Syndrome5
54101,drug,Syndrome5
54503,drug,Syndrome5
54522,drug,Syndrome5
54556,drug,Syndrome5
54578,drug,Syndrome5
54658,drug,Syndrome5
54737,drug,Syndrome5
54776,drug,Syndrome5
54851,drug,Syndrome5
54882,drug,Syndrome5
55075,drug,Syndrome5
55367,drug,Syndrome5
55527,drug,Syndrome5
55554,drug,Syndrome5
55608,drug,Syndrome5
56311,drug,Syndrome5
56649,drug,Syndrome5
56899,drug,Syndrome5
56929,drug,Syndrome5
57162,drug,Syndrome5
57182,drug,Syndrome5
57498,drug,Syndrome5
57510,drug,Syndrome5
57513,drug,Syndrome5
57524,drug,Syndrome5
57531,drug,Syndrome5
57534,drug,Syndrome5
57763,drug,Syndrome5
63036,drug,Syndrome5
63926,drug,Syndrome5
64063,drug,Syndrome5
64332,drug,Syndrome5
65124,drug,Syndrome5
79642,drug,Syndrome5
79722,drug,Syndrome5
79754,drug,Syndrome5
79998,drug,Syndrome5
80325,drug,Syndrome5
80351,drug,Syndrome5
80975,drug,Syndrome5
83540,drug,Syndrome5
83715,drug,Syndrome5
83886,drug,Syndrome5
83992,drug,Syndrome5
84000,drug,Syndrome5
84079,drug,Syndrome5
84807,drug,Syndrome5
84988,drug,Syndrome5
85461,drug,Syndrome5
91074,drug,Syndrome5
91526,drug,Syndrome5
92565,drug,Syndrome5
92591,drug,Syndrome5
116729,drug,Syndrome5
118932,drug,Syndrome5
122416,drug,Syndrome5
124401,drug,Syndrome5
129138,drug,Syndrome5
132724,drug,Syndrome5
136242,drug,Syndrome5
136371,drug,Syndrome5
136541,drug,Syndrome5
136991,drug,Syndrome5
140456,drug,Syndrome5
140458,drug,Syndrome5
140459,drug,Syndrome5
140460,drug,Syndrome5
140461,drug,Syndrome5
140462,drug,Syndrome5
140731,drug,Syndrome5
142685,drug,Syndrome5
142686,drug,Syndrome5
142689,drug,Syndrome5
146547,drug,Syndrome5
147463,drug,Syndrome5
148741,drug,Syndrome5
150094,drug,Syndrome5
150527,drug,Syndrome5
153642,drug,Syndrome5
157567,drug,Syndrome5
163782,drug,Syndrome5
164656,drug,Syndrome5
170961,drug,Syndrome5
200539,drug,Syndrome5
203074,drug,Syndrome5
203286,drug,Syndrome5
221191,drug,Syndrome5
253650,drug,Syndrome5
255239,drug,Syndrome5
256949,drug,Syndrome5
257629,drug,Syndrome5
260429,drug,Syndrome5
283373,drug,Syndrome5
283471,drug,Syndrome5
284353,drug,Syndrome5
284366,drug,Syndrome5
317754,drug,Syndrome5
338699,drug,Syndrome5
339105,drug,Syndrome5
339501,drug,Syndrome5
339768,drug,Syndrome5
339906,drug,Syndrome5
339967,drug,Syndrome5
341350,drug,Syndrome5
344805,drug,Syndrome5
345062,drug,Syndrome5
353322,drug,Syndrome5
360200,drug,Syndrome5
374569,drug,Syndrome5
374860,drug,Syndrome5
375248,drug,Syndrome5
377047,drug,Syndrome5
388468,drug,Syndrome5
389208,drug,Syndrome5
400668,drug,Syndrome5
400986,drug,Syndrome5
401036,drug,Syndrome5
440387,drug,Syndrome5
441430,drug,Syndrome5
441459,drug,Syndrome5
441478,drug,Syndrome5
441869,drug,Syndrome5
445582,drug,Syndrome5
554226,drug,Syndrome5
653269,drug,Syndrome5
653781,drug,Syndrome5
723961,drug,Syndrome5
728747,drug,Syndrome5
728780,drug,Syndrome5
100131244,drug,Syndrome5
100287362,drug,Syndrome5
100287399,drug,Syndrome5
100287718,drug,Syndrome5
100310846,drug,Syndrome5
100526835,drug,Syndrome5
100996331,drug,Syndrome5
31,drug,Syndrome5
55,drug,Syndrome5
240,drug,Syndrome5
650,drug,Syndrome5
860,drug,Syndrome5
959,drug,Syndrome5
1029,drug,Syndrome5
1281,drug,Syndrome5
1364,drug,Syndrome5
1401,drug,Syndrome5
1545,drug,Syndrome5
1733,drug,Syndrome5
1869,drug,Syndrome5
1950,drug,Syndrome5
2002,drug,Syndrome5
2064,drug,Syndrome5
2697,drug,Syndrome5
2920,drug,Syndrome5
3099,drug,Syndrome5
3297,drug,Syndrome5
3309,drug,Syndrome5
3481,drug,Syndrome5
3486,drug,Syndrome5
3627,drug,Syndrome5
3643,drug,Syndrome5
3659,drug,Syndrome5
4780,drug,Syndrome5
5118,drug,Syndrome5
5447,drug,Syndrome5
5467,drug,Syndrome5
5709,drug,Syndrome5
6373,drug,Syndrome5
6517,drug,Syndrome5
6649,drug,Syndrome5
6696,drug,Syndrome5
6772,drug,Syndrome5
6783,drug,Syndrome5
7056,drug,Syndrome5
7150,drug,Syndrome5
7153,drug,Syndrome5
9970,drug,Syndrome5
11186,drug,Syndrome5
52,drug,Syndrome5
54,drug,Syndrome5
2348,drug,Syndrome5
2350,drug,Syndrome5
5836,drug,Syndrome5
55312,drug,Syndrome5
93650,drug,Syndrome5
113278,drug,Syndrome5
390243,drug,Syndrome5
728,drug,Syndrome5
2208,drug,Syndrome5
3689,drug,Syndrome5
6915,drug,Syndrome5
6916,drug,Syndrome5
6667,drug,Syndrome5
339221,drug,Syndrome5
1813,drug,Syndrome5
1816,drug,Syndrome5
3359,drug,Syndrome5
134,drug,Syndrome5
135,drug,Syndrome5
136,drug,Syndrome5
155,drug,Syndrome5
185,drug,Syndrome5
186,drug,Syndrome5
187,drug,Syndrome5
552,drug,Syndrome5
553,drug,Syndrome5
554,drug,Syndrome5
611,drug,Syndrome5
623,drug,Syndrome5
680,drug,Syndrome5
886,drug,Syndrome5
887,drug,Syndrome5
1230,drug,Syndrome5
1232,drug,Syndrome5
1233,drug,Syndrome5
1234,drug,Syndrome5
1241,drug,Syndrome5
1268,drug,Syndrome5
1269,drug,Syndrome5
1814,drug,Syndrome5
1815,drug,Syndrome5
1902,drug,Syndrome5
1909,drug,Syndrome5
1910,drug,Syndrome5
2587,drug,Syndrome5
2693,drug,Syndrome5
2798,drug,Syndrome5
2827,drug,Syndrome5
2830,drug,Syndrome5
2831,drug,Syndrome5
2832,drug,Syndrome5
2834,drug,Syndrome5
2835,drug,Syndrome5
2837,drug,Syndrome5
2842,drug,Syndrome5
2844,drug,Syndrome5
2845,drug,Syndrome5
2847,drug,Syndrome5
2849,drug,Syndrome5
2850,drug,Syndrome5
2861,drug,Syndrome5
2862,drug,Syndrome5
2863,drug,Syndrome5
2925,drug,Syndrome5
3061,drug,Syndrome5
3062,drug,Syndrome5
3274,drug,Syndrome5
3350,drug,Syndrome5
3351,drug,Syndrome5
3354,drug,Syndrome5
3355,drug,Syndrome5
3356,drug,Syndrome5
3357,drug,Syndrome5
3358,drug,Syndrome5
3360,drug,Syndrome5
3361,drug,Syndrome5
3362,drug,Syndrome5
3363,drug,Syndrome5
4046,drug,Syndrome5
4157,drug,Syndrome5
4158,drug,Syndrome5
4159,drug,Syndrome5
4160,drug,Syndrome5
4161,drug,Syndrome5
4829,drug,Syndrome5
4887,drug,Syndrome5
4889,drug,Syndrome5
4923,drug,Syndrome5
4986,drug,Syndrome5
4987,drug,Syndrome5
5729,drug,Syndrome5
5731,drug,Syndrome5
5732,drug,Syndrome5
5734,drug,Syndrome5
5737,drug,Syndrome5
5739,drug,Syndrome5
5956,drug,Syndrome5
5995,drug,Syndrome5
6751,drug,Syndrome5
6752,drug,Syndrome5
6754,drug,Syndrome5
6755,drug,Syndrome5
7201,drug,Syndrome5
7852,drug,Syndrome5
8477,drug,Syndrome5
8484,drug,Syndrome5
8811,drug,Syndrome5
9038,drug,Syndrome5
9170,drug,Syndrome5
9283,drug,Syndrome5
9287,drug,Syndrome5
9293,drug,Syndrome5
10316,drug,Syndrome5
10663,drug,Syndrome5
10692,drug,Syndrome5
10803,drug,Syndrome5
10886,drug,Syndrome5
10887,drug,Syndrome5
10888,drug,Syndrome5
11245,drug,Syndrome5
11250,drug,Syndrome5
11255,drug,Syndrome5
23432,drug,Syndrome5
